server	v0.101.3	2025-02-26	false
server	v0.101.2	2025-02-25	false
server	v0.101.1	2025-02-25	false
server	v0.101.0	2025-02-21	false
server	v0.100.1	2025-02-06	false
server	v0.100.0	2025-02-05	false
server	v0.99.4	2025-01-30	false
server	v0.99.3	2025-01-29	false
server	v0.99.2	2025-01-28	false
server	v0.99.1	2025-01-28	false
server	v0.99.0	2025-01-27	false
server	v0.98.0	2024-12-16	false
server	v0.97.1	2024-12-10	false
server	v0.97.0	2024-12-06	false
server	v0.96.3	2024-12-03	false
server	v0.96.2	2024-11-26	false
server	v0.96.1	2024-11-26	false
server	v0.96.0	2024-11-26	false
server	v0.95.4	2024-11-14	false
server	v0.95.3	2024-11-11	false
server	v0.95.2	2024-11-05	false
server	v0.95.1	2024-11-05	false
server	v0.95.0	2024-11-04	false
server	v0.94.0	2024-10-29	false
server	v0.93.3	2024-10-21	false
server	v0.93.2	2024-10-18	false
server	v0.93.1	2024-10-14	false
server	v0.93.0	2024-10-11	false
server	v0.92.3	2024-10-10	false
server	v0.92.2	2024-10-08	false
server	v0.92.1	2024-10-01	false
server	v0.92.0	2024-09-30	false
server	v0.91.0	2024-09-18	false
server	v0.90.1	2024-09-18	false
server	v0.90.0	2024-09-11	false
server	v0.89.6	2024-09-02	false
server	v0.89.5	2024-09-02	false
server	v0.89.4	2024-08-30	false
server	v0.89.3	2024-08-29	false
server	v0.89.2	2024-08-28	false
server	v0.89.1	2024-08-27	false
server	v0.89.0	2024-08-26	false
server	v0.88.2	2024-08-20	false
server	v0.88.1	2024-08-20	false
server	v0.88.0	2024-08-16	false
server	v0.87.2	2024-08-09	false
server	v0.87.1	2024-08-09	false
server	v0.87.0	2024-08-09	false
server	v0.86.1	2024-08-07	false
server	v0.86.0	2024-08-06	false
server	v0.84.10	2024-07-31	false
server	v0.84.9	2024-07-25	false
server	v0.84.8	2024-07-25	false
server	v0.84.7	2024-07-23	false
server	v0.84.6	2024-07-23	false
server	v0.84.5	2024-07-22	false
server	v0.84.4	2024-07-18	false
server	v0.84.3	2024-07-17	false
server	v0.84.2	2024-07-13	false
server	v0.84.1	2024-07-11	false
server	v0.84.0	2024-07-10	false
server	v0.83.2	2024-07-08	false
server	v0.83.1	2024-07-06	false
server	v0.83.0	2024-07-05	false
server	v0.82.9	2024-07-01	false
server	v0.82.8	2024-07-01	false
server	v0.82.7	2024-07-01	false
server	v0.82.6	2024-07-01	false
server	v0.82.5	2024-06-28	false
server	v0.82.4	2024-06-28	false
server	v0.82.3	2024-06-28	false
server	v0.82.2	2024-06-28	false
server	v0.82.1	2024-06-26	false
server	v0.82.0	2024-06-26	false
server	v0.81.1	2024-06-25	false
server	v0.81.0	2024-06-24	false
server	v0.80.0	2024-06-17	false
server	v0.79.2	2024-06-12	false
server	v0.79.1	2024-06-12	false
server	v0.79.0	2024-06-11	false
server	v0.78.10	2024-06-11	false
server	v0.78.9	2024-06-10	false
server	v0.78.8	2024-06-06	false
server	v0.78.7	2024-06-05	false
server	v0.78.6	2024-06-05	false
server	v0.78.5	2024-06-05	false
server	v0.78.4	2024-06-05	false
server	v0.78.3	2024-06-03	false
server	v0.78.2	2024-06-03	false
server	v0.78.1	2024-06-03	false
server	v0.78.0	2024-06-03	false
server	v0.77.5	2024-05-29	false
server	v0.77.4	2024-05-28	false
server	v0.77.3	2024-05-28	false
server	v0.77.2	2024-05-28	false
server	v0.77.1	2024-05-27	false
server	v0.77.0	2024-05-27	false
server	v0.76.2p2	2024-05-22	false
server	v0.76.3	2024-05-20	false
server	v0.76.2p1	2024-05-18	false
server	v0.76.2	2024-05-17	false
server	v0.76.1	2024-05-16	false
server	v0.75.5	2024-05-09	false
server	v0.75.4	2024-05-08	false
server	v0.75.3	2024-05-08	false
server	v0.75.2	2024-05-07	false
server	v0.75.1	2024-04-30	false
server	v0.75.0	2024-04-30	false
server	v0.74.6	2024-04-17	false
server	v0.74.5	2024-04-17	false
server	v0.74.4	2024-04-15	false
server	v0.74.3	2024-04-15	false
server	v0.74.2	2024-04-12	false
server	v0.74.1	2024-04-11	false
server	v0.74.0	2024-04-10	false
server	v0.73.2	2024-04-08	false
server	v0.73.1	2024-03-29	false
server	v0.73.0	2024-03-28	false
server	v0.72.0	2024-03-25	false
server	v0.71.0	2024-03-11	false
server	v0.70.2	2024-03-07	false
server	v0.70.1	2024-03-01	false
