id,createdDate,updatedDate,version,resourceID,type,agentId,issuer,expires
3abc24c8-3dc9-46d1-bba0-47db43dfe3c2,"2024-02-23 09:17:38.716421","2024-02-23 09:17:38.000000",2,,global-registered,21e4f107-ea98-473d-b21e-3f0f6c55f1d9,NULL,NULL
3b296c3e-1056-4e22-8c86-6a89a78e5c3c,"2024-05-28 12:02:32.638295","2024-05-28 12:02:32.000000",2,,global-license-manager,d1088f06-5bb1-4ab8-9266-052cf58ab97a,NULL,NULL
3b2b731e-fea0-4506-b08b-d188d98a680f,"2024-06-05 09:56:28.764387","2024-06-05 09:56:28.000000",2,,global-admin,156c4e63-ffc8-4380-bc59-f5597064b5db,NULL,NULL
3bdcc837-dfec-4821-bc4e-848e711636cc,"2024-06-03 10:09:42.661990","2024-06-03 10:09:42.661000",1,,global-registered,726dba9e-9e2b-4c1f-81e2-2f3373187025,NULL,NULL
3c401219-9116-43b8-a488-947e3438fad5,"2024-04-08 08:24:47.610925","2024-04-08 08:24:47.610000",1,,global-registered,ee3508f2-aa12-4f5f-85a3-a41fcbe9ec70,NULL,NULL
3e6f5646-018d-44f4-9a82-6b0b0ce1bccf,"2024-05-17 08:50:01.518069","2024-05-17 08:50:01.518000",1,,beta-tester,ee3508f2-aa12-4f5f-85a3-a41fcbe9ec70,NULL,NULL
4182ef19-ce94-4294-85ba-a4ca22a0daf1,"2023-11-08 10:30:29.281492","2023-11-08 10:30:29.000000",2,,global-registered,1daff5e6-0e45-4074-89ef-47c74ca6d793,NULL,NULL
42703bab-13c3-4418-9908-aef491af4230,"2024-08-14 06:32:24.537609","2024-08-14 06:32:24.537000",1,,global-registered,8c3a9de8-52ed-419a-a611-5c8a45f913a8,NULL,NULL
43eb6096-b1f8-4485-b4f4-12a7565d39aa,"2022-12-19 14:17:35.739553","2022-12-19 14:17:35.000000",2,,global-registered,bb1663c1-dbbc-42a9-a56f-df003f84f232,NULL,NULL
44a47ff9-072c-45af-bcc2-cbcf6d3bdab2,"2023-09-28 07:59:32.777076","2023-09-28 07:59:32.000000",2,,global-registered,e2c84d5b-4d33-429e-9e63-487c59e271f1,NULL,NULL
44b8665c-976b-42cc-a988-3a54491c69d9,"2024-05-17 09:32:42.135452","2024-05-17 09:32:42.135000",1,,global-support,4c8e051b-6c68-4f33-9eb5-dea72a0e3854,NULL,NULL
44ca3ede-cf88-4901-aa92-b8472df13cec,"2022-10-27 11:02:20.859264","2022-10-27 11:02:20.000000",2,,global-registered,8ccdea6d-6356-4c85-a92a-ecbbfb5e4710,NULL,NULL
454a64c4-8bbd-4c6d-a563-fcd011774e04,"2024-06-18 11:02:40.842944","2024-06-18 11:02:40.842000",1,,beta-tester,0e5d1bad-7596-4291-b609-0845fcf7c501,NULL,NULL
454f2cfb-3793-45f5-bb6e-a2ce15b7604c,"2024-08-19 07:29:59.779426","2024-08-19 07:29:59.779000",1,,global-registered,abc8ccd2-0d32-41f7-b21d-98160ae1de87,NULL,NULL
458f7980-23e9-492c-97ca-fe5b34743e9e,"2024-06-03 13:25:38.441357","2024-06-03 13:25:38.000000",2,,beta-tester,73954791-668b-49de-9935-e5e2565dc379,NULL,NULL
469b33cb-e1f2-4c3f-96e8-15d4492891e9,"2024-07-08 11:19:03.170201","2024-07-08 11:19:03.170000",1,,beta-tester,0edfe604-1021-4423-be7c-5ebd00a866fb,NULL,NULL
4747485a-ebc5-46ab-b01b-02da76173512,"2022-11-14 13:32:46.030612","2022-11-14 13:32:46.000000",2,,global-registered,c6453f82-28dc-46d9-abd8-8c61635a1d2c,NULL,NULL
47aeaa8e-56fb-4572-84ca-2a7f9eeb7a9c,"2024-06-25 08:05:42.764078","2024-06-25 08:05:42.764000",1,,global-registered,e22b5ca5-94e8-43e7-9d0d-c9a43759bea9,NULL,NULL
48cc74e2-06c9-4cef-b01e-0716733716b0,"2024-07-11 15:05:46.125180","2024-07-11 15:05:46.125000",1,,vc-campaign,4798d1e8-822f-4bf9-b95b-f80de3f1d5e9,NULL,NULL
49e17e7b-69c6-4df4-b8ff-485c8d3beefc,"2022-07-11 14:53:13.827565","2022-07-11 14:53:13.000000",2,,global-admin,2097777d-b6f6-47e2-9068-449cd5b31b5c,NULL,NULL
4a2505ca-e4c0-4765-8493-fa77b91c1ba8,"2024-08-09 08:49:12.699900","2024-08-09 08:49:12.699000",1,,vc-campaign,f44a635b-7672-41de-bfa3-dda928b98229,NULL,NULL
4b4e6c41-e454-426f-8397-5296b0bab80b,"2022-12-22 12:01:33.254231","2022-12-22 12:01:33.000000",2,,global-registered,9b4566be-c164-4128-a6bd-74dc117689af,NULL,NULL
4bc31708-9ba1-44bf-ae98-276d9aa7961d,"2024-03-12 15:25:05.794315","2024-05-15 14:56:39.790373",2,,global-support,3f9171c9-0c44-49b9-a293-e8601142e8ad,NULL,NULL
4c70cf17-6830-4fbd-b7a9-b5e3eab0f916,"2022-12-19 15:24:01.375839","2022-12-19 15:24:01.000000",2,,global-registered,496b6c32-4e5c-4d2c-83e9-fd138f9924af,NULL,NULL
4c9f706d-f9e9-4800-80af-b2b1d46b653b,"2023-11-09 16:03:19.060261","2023-11-09 16:03:19.000000",2,,global-registered,7a9381fc-c2ca-4810-9346-f5ec7354871e,NULL,NULL
4e23dd38-fc95-4015-aa84-d77bdb7e879b,"2022-07-13 14:15:24.527134","2022-07-13 14:15:24.000000",2,,global-registered,14eaa51a-2291-4dd2-b530-20ebab37d1ee,NULL,NULL
4e971f30-e671-41ba-9154-b4614f96b6c3,"2024-07-18 12:25:31.139657","2024-07-18 12:25:31.139000",1,,global-registered,11faba71-7850-420f-808e-03dd9d8041ca,NULL,NULL
4eb6d041-6305-4103-b8f1-3d3066d5a9ed,"2024-05-30 13:41:43.936421","2024-05-30 13:41:44.000000",2,,beta-tester,746d4b73-7946-4dd1-a812-5204e6edef13,NULL,NULL
4ed830a2-0737-4efa-b0c6-b13e0f24a1e2,"2023-03-21 14:43:43.800897","2023-03-21 14:43:43.000000",2,,global-registered,d6569cab-bafa-47c8-9605-d33764a566ee,NULL,NULL
