id,createdDate,updatedDate,version,nameID,type,visibility,authorizationId,commentsId,collaborationId,sortOrder,publishedBy,publishedDate,createdBy,framingId,contributionPolicyId,contributionDefaultsId
584ddf9f-2c00-49f5-beff-ebbc3fbbb82b,"2024-07-10 14:47:56.127896","2024-08-09 08:37:47.000000",13,,whiteboard,published,c640fd4b-709e-4be9-8243-b35fdf751d41,NULL,a4651683-d74a-4cf3-ab0f-48c1d14630cd,4,NULL,"2024-07-10 14:47:56",3017ab10-07f6-4b5f-9c92-54ea2dc48cfd,ded97fc8-87db-4cb3-be0c-738b99b7b556,8f8b788c-e919-40c0-8ea8-165fb7fc301e,9ea14dd1-0465-494a-9a07-56256c921e9d
