id,createdDate,updatedDate,version,nameID,type,visibility,authorizationId,commentsId,collaborationId,sortOrder,publishedBy,publishedDate,createdBy,framingId,contributionPolicyId,contributionDefaultsId
0da2f2da-bfb2-408e-bc02-7640a4d98337,"2024-08-19 09:11:07.520545","2024-08-19 09:11:07.520545",1,general-chat,post,published,6f931eba-458a-424a-9df5-88ed8e82a55f,db9141ec-c932-4a6e-be5f-1d5e30e2a823,d1c84316-7c01-4a98-a7d9-210792201cc8,2,NULL,"2024-08-19 09:11:08",3017ab10-07f6-4b5f-9c92-54ea2dc48cfd,5de620f8-530a-44e3-8632-ed3d993beb16,b756b863-e107-4305-8dc1-e81f89e24bc8,00f6527b-0534-4d0a-9eb7-9b39b189b9f5
0da78774-1254-43e9-82fd-de462e855706,"2023-08-31 08:45:54.493405","2024-08-09 08:38:26.000000",203,getting-started,link-collection,published,ea2c1c65-d35d-45ac-99b1-dbd7e0866646,NULL,e523df42-8732-4634-9f1e-0700674b67e9,1,NULL,"2023-08-31 08:45:54",4bfed890-b89c-4dce-baa5-7fbaf2470882,6882b4b3-fe9f-4622-82e2-9b7804021af8,39d9bda3-1fc7-4ae3-b537-7f85a84be62b,3b69d9ec-39b6-4b2c-82b3-be9a0d519438
0db13cdf-b309-468d-80c0-3c8eeeaf9b28,"2023-06-14 15:12:14.012249","2023-11-06 14:18:06.152857",155,checkdeletion-573,post,published,354da8b4-1f48-437e-883f-0c4d5d268461,a8b90ed0-d098-48cf-ac5c-dffc2306f16d,1bcce137-e9b8-4ae0-9297-70a476707da6,10,4bfed890-b89c-4dce-baa5-7fbaf2470882,"2023-06-14 15:12:16",4bfed890-b89c-4dce-baa5-7fbaf2470882,b4b56e69-51a5-4b4c-ac78-fe4ed53eb0f1,244372c1-0999-4c8f-b9c4-f9a12c23740a,a633a048-e452-4f18-bd73-9e5b30271ce1
0dbc50ae-d1f7-4f9d-86c3-ff84c4e7c85a,"2024-06-10 13:31:38.396529","2024-08-09 11:06:40.000000",28,proposals,post-collection,published,ae09479f-d253-43dc-9cab-326889106a1b,NULL,b56e0714-2c12-4580-a5ad-fb992fa60f54,1,NULL,"2024-06-10 13:31:38",a381cc05-e724-45d3-bbca-c8d086886296,7203f9f7-ae3c-4bc1-b209-10863a610ff6,a369216b-0853-4196-a134-44f51cdb564c,64bd791d-7e62-4c69-9252-6675606c6023
0dc0ac8c-7749-4dde-b7f8-3804fc5c6e9d,"2024-04-08 10:04:46.817307","2024-04-08 10:04:48.000000",2,roles,post,published,4d977cec-17a4-4254-91d3-37ddc7d1c4b1,e09264f5-bb59-492c-973d-0e42bad6a16e,daa7d808-c238-4276-8ffb-b6f131f178bb,3,NULL,"2024-04-08 10:04:47",efea4dfb-af17-411c-bf28-e42b390eebb0,c7c9049a-48e5-487e-8aa6-0e9595a049ea,95323da4-2202-4189-8da3-e6471f26078e,6687c308-9957-49c0-830a-ad282b205966
0dc3103e-d7c2-4c29-b51b-6c582d333fd9,"2024-03-07 09:13:03.126978","2024-08-09 08:37:59.000000",87,documents,link-collection,published,0aa735b9-3423-4a8c-9095-f48eefa468de,NULL,f9c9c331-29ac-411e-abec-8864a5954f4f,5,NULL,"2024-03-07 09:13:03",efea4dfb-af17-411c-bf28-e42b390eebb0,f390e82c-db42-42a7-a8ec-4384629201f1,ba9a5c26-aa88-41e1-ac90-6bff48706ab0,8ddd7962-a47e-4fa5-ab2b-d5e1d21eb197
0dce3293-2e5c-4f2a-9b46-080bbc6b7be8,"2023-08-17 18:13:59.127126","2024-08-09 08:38:19.000000",212,getting-started,link-collection,published,f98d90d6-9d87-453d-9272-6dee9a4401de,NULL,c1bbfdea-7ae9-4ac0-be64-a5a79c3ab30c,1,NULL,"2023-08-17 18:13:59",56cdcd2c-8d6a-41a4-b0d2-1db843ff9675,7650a77f-5148-4365-bfaa-42919e877668,6b168be8-602f-441e-ac83-652829213292,f54005d8-8fc9-4241-84cb-24b97a4d2acd
0dd038c2-785c-424b-a85a-665e62e8e683,"2024-08-14 06:47:52.057693","2024-08-14 06:47:54.000000",2,proposals,post-collection,published,0934952e-27ea-42c0-aab7-120612d61eea,NULL,4463a7ac-1abd-4d20-94f6-e47b471ece33,1,NULL,"2024-08-14 06:47:52",9073f66b-a7dd-4de3-b4b1-51ed398dfd58,1239daaf-55ba-4fe8-8937-d891e038bffd,3a449713-0db5-4183-b463-0e99f270f3b1,385270bd-c8a5-4dfc-bd32-b5ab8ebcee97
0dd5041f-5f63-4080-98bc-7b89c059d8dd,"2023-07-27 14:35:07.176007","2024-08-09 08:38:13.000000",244,whiteboards-gebrui-6274,whiteboard-collection,published,20e48d57-28d9-4992-9213-0825f0241ac9,NULL,4462e908-01c9-4d8b-901d-732e2641315f,10,4bfed890-b89c-4dce-baa5-7fbaf2470882,"2023-07-27 14:35:08",4bfed890-b89c-4dce-baa5-7fbaf2470882,2370e954-5774-4095-9ae4-b67ef5b2e7e2,3026a0bc-7b74-47e0-8882-3c7c3a11b8e5,b7b7dc83-aef5-4848-8c42-7f2923790fa2
0de4cb2f-ddff-438f-86a3-281b07f08e5f,"2024-08-29 08:21:57.027976","2024-08-29 08:37:07.000000",2,vc-profile,post,published,2ae55925-a321-46c4-8823-b33e6e1c748b,6e9ef48b-c764-46ce-8fbf-8879a0519840,14bf3479-9294-46fe-8ff7-5ffc731974f3,5,NULL,"2024-08-29 08:21:57",1920dfe4-145e-4642-8ede-17094b8cfa36,23ba010f-f106-4a21-8da1-856d25d53fc5,830cd9f6-3a81-43c9-8495-25e546c8587a,8c2c8366-9b6f-4702-9fa7-097347640aa0
0df60f20-8c25-4fd9-b191-dab4dcf797c0,"2023-08-21 07:00:10.963587","2024-08-09 08:37:41.000000",226,testbugcheckout11-4456,whiteboard,published,bc49e56b-ece4-466b-996a-bc2b9687af5c,NULL,603937a0-2775-4de9-b216-665b8f44b8d9,15,4bfed890-b89c-4dce-baa5-7fbaf2470882,"2023-08-21 07:00:13",4bfed890-b89c-4dce-baa5-7fbaf2470882,5dbc5937-0cc8-45c6-96cd-4d3e2fe564da,0cef967e-33c4-43f9-a368-ab5fba8bc9b1,3a1eb942-36cd-450c-be0d-65e01e123a0e
0e1283f6-d98d-485b-9fc8-07dc8e48e73e,"2024-07-05 13:55:47.663017","2024-07-05 13:55:54.000000",2,interacting-with-vc,post,published,771f3083-b84f-40aa-844d-b96c9bd90e0a,7dfd56b2-fc4f-4dd1-b469-15412c0b62ac,b60a5d23-7954-4294-8d86-7ed5288bc86b,3,NULL,"2024-07-05 13:55:48",70e6e81b-36d9-4feb-8547-fbb21b1dabc3,6e03747e-f3f7-4860-8404-e020b59423a2,6fdb9c58-5503-484e-ae4f-708ad0e2727f,91773a15-7c02-47a7-af24-fb6a05087f9c
0e17e5ec-7909-40fe-9d63-2a6b5690cfc7,"2023-09-20 10:02:55.253584","2023-11-06 14:18:06.220702",56,roles,post,published,de1a72f7-f535-4ea4-842e-83f75a98e5a2,aede6319-2052-4b98-afce-2e6d44f7fb4c,a4651683-d74a-4cf3-ab0f-48c1d14630cd,3,NULL,"2023-09-20 10:02:55",4bfed890-b89c-4dce-baa5-7fbaf2470882,29efa442-9cb3-4f54-8a4f-6641c518ac23,70bbe41e-b0b8-4f62-bc2a-2259b817f289,1b73c5b5-c368-4831-88e5-4fdc6e23a462
0e1a4dd5-048c-43db-ad9d-41967990acd9,"2024-01-24 07:04:11.131596","2024-08-09 08:37:16.000000",127,ecosystem,whiteboard,published,c22badf7-bf98-4b7b-9c59-617c21bc0988,NULL,573b5f92-e065-4fd1-b350-dc2428fe972b,1,NULL,"2024-01-24 07:04:11",efea4dfb-af17-411c-bf28-e42b390eebb0,c9f6014d-9852-4aa7-a230-541558a43e35,91b1595d-16a6-4c82-b27d-695f33cc9fd6,8620565f-1c36-4727-a77f-12dc599e89c5
0e1fecc4-1fd1-4477-9b11-bcfc2da27338,"2023-08-25 08:09:26.070611","2024-08-09 08:38:11.000000",186,123123-5613,post-collection,published,d610aa44-ba3d-478c-bf76-9aa13989be55,NULL,821acb68-cf27-4856-a05d-e1560f4b4cba,5,NULL,"2023-08-25 08:09:26",4bfed890-b89c-4dce-baa5-7fbaf2470882,717b4d8e-ceb5-4862-94de-df78cd9f824b,2150961b-6499-449a-9ed6-53df716459eb,125f0064-b909-43d6-8d69-f7d4300f990c
0e20a317-be31-42e4-bbeb-0a5cec7945a3,"2024-08-14 06:44:03.353447","2024-08-14 06:44:03.353447",1,welcome,post,published,fe2b0346-0e7f-434d-91de-e229c81723b8,a1dbc44c-4f35-438e-a758-8c896dacd0d6,49a12e3e-7b45-4921-a02c-2cf0892dd816,1,NULL,"2024-08-14 06:44:03",9073f66b-a7dd-4de3-b4b1-51ed398dfd58,5f157114-0ae9-49da-ae0f-118c494e3151,101d8800-0d76-4803-b984-b1fc7ff02a17,f9fe6afe-26a1-423c-833a-a1183d053bfc
0e210b76-8edf-48fc-9605-c9e47f7c16ea,"2024-04-08 09:20:57.953876","2024-04-08 09:21:01.000000",2,general-chat,post,published,0cb7cf5d-620f-49ef-ac28-d74ac508e44a,507db4f6-30a3-4b62-843e-ac70803c1432,23c0b1a2-d05c-4f17-a8fc-399cfbf30f71,2,NULL,"2024-04-08 09:20:58",efea4dfb-af17-411c-bf28-e42b390eebb0,056c52af-168e-4d40-91f9-7767a027b354,fbc2ff81-7ba8-4432-a041-90dee760b5cc,4de65b38-3bba-43a3-8493-c09d31063e7c
0e30bfee-1c8f-4cfe-9f10-beeb012a25a3,"2023-08-17 09:14:08.179548","2024-08-09 08:37:52.000000",208,proposals,post-collection,published,b6c9df70-adc6-427e-a56c-3b357ebffb11,NULL,da9f5420-0703-4606-8305-74bc7293b593,1,NULL,"2023-08-17 09:14:08",4bfed890-b89c-4dce-baa5-7fbaf2470882,1b0a6bb9-1389-4299-932b-804c390ee5fa,8c210d0a-4ae1-4726-a000-405dbd7a1642,f6252bc9-21be-4ec9-90a6-c85f0d73d747
0e31dde6-fb87-4a3d-b72b-e43fe4e0aa9a,"2023-08-16 12:03:42.900777","2024-08-09 08:38:06.000000",259,documents,link-collection,published,56f10e80-df56-4fd2-b048-8117adbb780a,NULL,32f7c368-88e1-4bfc-a812-6238cc375adc,2,NULL,"2023-08-16 12:03:43",4bfed890-b89c-4dce-baa5-7fbaf2470882,8115ce65-6db5-4eef-9b13-80c7fe42dd55,ee575d2f-2619-4fb1-ba59-58188f69bf1b,255a3e83-5d21-42f6-b1ce-dd3eb6f3ebc8
0e496507-6afe-4988-8c5e-9d62ef3f9445,"2023-05-03 14:45:45.508702","2024-08-09 08:37:16.000000",364,link-collection,link-collection,published,9dcad331-2e43-463f-a554-cce0caef3d77,NULL,66157898-7054-46c5-bd1c-88f0b1139351,1,NULL,"2023-05-03 14:45:46",NULL,1ed7885f-669c-4c21-a8bb-3a6a3428896a,1b596fc0-ff71-4d9e-bbe2-be739782dbb1,4660824e-8459-4efe-988e-3cbf3a0b0d8c
0e68a521-11b4-43cc-a3ec-76d7b6a1fccc,"2023-02-16 14:25:15.747966","2024-08-09 08:37:36.000000",392,contribute-722,post-collection,published,e9acdbee-e19f-488a-b64a-dabd266b96e4,NULL,ae4f98d2-9623-4f39-8d36-8a4605e755f2,5,NULL,"2023-02-16 14:25:16",NULL,4c47761d-f441-4e10-bf00-996787a86a2e,4c172994-4aa9-476e-962c-2266b2908117,0a23f185-d4f1-40ef-8356-c516b31849f1
0e6d6c0e-fb8b-4f50-b4cc-3aeca8d6b225,"2023-01-12 11:13:37.253306","2023-11-06 14:18:06.326352",380,whydoyoucareabou-697,post,published,ca12e8d7-e4c7-40b0-840c-dca239ec9ec5,bcef0dab-8033-4fbf-9572-a232c1d9a3d2,429ea174-2e07-4f1a-9cf0-a0a0188e5c6a,1,NULL,"2023-01-12 11:13:37",NULL,b6d8ea5f-c6c5-4bcf-9080-cfed53117e89,49de37cc-562a-4343-9765-41bd4c70e764,1842c393-58d8-4c47-bf72-653933de0be5
0e7e8f9b-b668-4440-9c85-016190165f8e,"2024-08-13 15:22:43.880360","2024-08-13 15:22:45.000000",2,getting-started,link-collection,published,397eefc3-1d3c-4491-a49c-10c5a95bf622,NULL,703e7442-9760-4f43-a082-cb6ad6cd45a0,1,NULL,"2024-08-13 15:22:44",efea4dfb-af17-411c-bf28-e42b390eebb0,5873fe1d-dc13-4ec3-a8ea-76aadde2d9e1,5f0a5ef2-15c7-4453-9e86-300655ce783e,47197264-cf07-408a-9db8-e87e9a8ca247
0e7fe7d9-67ea-4495-b86e-c98f25d43d4b,"2024-03-07 09:24:39.815552","2024-08-09 08:38:13.000000",85,documents,link-collection,published,5b14c0da-d85d-4246-b79b-cf90c406067d,NULL,9810826b-9314-440b-854a-bfb0eede510e,3,NULL,"2024-03-07 09:24:40",efea4dfb-af17-411c-bf28-e42b390eebb0,8b199567-d4de-4bfa-be64-ddb1f0e7b481,ed7fa817-a055-4194-941a-4e036cad1a9a,46c6ee0f-b570-467b-989b-2ddc27d4eacf
0e918bb9-802d-441f-a86a-76852ae70932,"2024-05-16 07:19:30.468223","2024-08-09 08:37:45.000000",82,faq,post-collection,published,838d7295-2b9e-4dc6-aa0b-1e44974b2db0,NULL,fb55c20b-310a-46f4-a6c6-8ce8ed6d7970,3,NULL,"2024-05-16 07:19:30",efea4dfb-af17-411c-bf28-e42b390eebb0,a50299f2-f3f7-4d95-9944-310f2fe991e5,3ab902e4-0b7f-4fdd-9e68-d52b5c182ac6,34420eac-58bd-44e4-9ba3-728b3cc75ba0
0e95f440-48e4-4393-bddb-3285c7fab21a,"2024-05-17 13:47:08.630725","2024-05-17 13:47:12.000000",5,documents,link-collection,published,2a713d9b-f237-4e1e-8d61-a019202d8d70,NULL,3e618423-5ae3-440a-b4be-1fad2feefc5e,3,NULL,"2024-05-17 13:47:09",a43f5255-e08a-400a-9512-f6d2536c506e,33eb32b6-03af-45ca-b52c-54fb3172abcb,55fe5d81-1ca4-4b81-ad4d-dcf0bce73863,76513c61-cf35-4e3f-9cc5-758ce4d9f0b3
0ea30ede-4cd3-4d0b-8b5e-a8c0ca2c7d37,"2023-07-11 13:21:42.184530","2024-08-09 08:38:01.000000",221,heyiwantyourpos-8067,post-collection,published,fdad0328-7529-4611-ac7a-33c5d4f81bcd,NULL,21688ff0-1b1d-4579-bb22-ca51a709002f,3,e05a5738-014c-4c95-a57d-35f03da2d156,"2023-07-11 13:21:44",e05a5738-014c-4c95-a57d-35f03da2d156,6b1edc36-ce15-4c20-b2df-4fba2f692fc4,dc7a2538-91c5-4286-9ee0-76d67bf0080c,5818b70a-8928-41d0-a91b-dd98da2329f7
0eb377f5-7a0d-49e4-aba4-ecdc6ffa6890,"2023-04-21 15:56:39.558504","2023-11-06 14:18:06.362617",201,111111-2949,post,published,e7f3a6d5-0c1c-4cca-befc-e66595755e3f,97a821f0-e87d-4d07-a5c2-d8678904039a,893ba3a0-5d91-45dc-bf8d-182987bd72d5,10,4bfed890-b89c-4dce-baa5-7fbaf2470882,"2023-04-21 15:56:44",4bfed890-b89c-4dce-baa5-7fbaf2470882,bd741a0e-0550-45b0-8c96-d0e768921225,f4c6ea0a-b470-46ec-a2d1-1a0f3d56117e,4dbe5a82-4ce3-4737-a4b7-c41b19ea989d
0eb9c68e-ff27-4dd7-8c6c-5522f1801684,"2023-08-22 10:29:20.124413","2024-08-09 08:37:48.000000",190,xxtest-4716,whiteboard,published,d7792116-1522-4443-a592-cbd08a0ad730,NULL,b750bdb7-fe4b-4a47-b58d-cd73219fb22a,7,63cf8361-80a4-4462-814f-90a75d143cc4,"2023-08-22 10:29:21",63cf8361-80a4-4462-814f-90a75d143cc4,5a57af17-945e-4080-aa59-09de9d7d712d,e85b0601-c91a-45fa-8927-644a052bdb12,afef7be9-58d8-4f5c-bfe1-9d400a81f860
0ebd0915-8324-467b-9b0f-30b118ed082a,"2024-02-19 15:13:05.819587","2024-02-19 15:13:06.000000",2,wwww-9814,post,published,f73c22b8-a63c-4bac-85f7-71a1f9843222,e4174180-91de-4ab9-ae72-36c733a6139a,c8415fa0-9766-474b-9011-dbacd1d43468,4,NULL,"2024-02-19 15:13:06",56cdcd2c-8d6a-41a4-b0d2-1db843ff9675,58228e64-e3fc-49ec-b17f-2c48f1e4ba1c,e3af92f6-9adb-4a35-bfbf-ab68300b3c73,36bfd3f7-6179-40fe-b336-c504e7b41d08
0edba89c-1192-4144-9dd7-c477e8cad8eb,"2023-07-19 11:43:59.076166","2023-11-06 14:18:06.393399",127,suggestions,post,published,74615d9e-5cd0-4240-a16d-ec85a9c29349,37e62091-5533-4443-83ab-e0dd86344bf1,1001333d-a23a-4fa2-b8da-56c2ee4c76c8,3,NULL,"2023-07-19 11:43:59",NULL,34c9b712-3146-42f6-b78b-9396343f848f,98e90e7c-687f-4d06-a459-bc61a462106b,af6d4898-abd5-448a-bcf1-28377e4f4802
0ee703ef-1412-49ae-88da-91d8ccacf7d1,"2023-07-12 12:51:43.874133","2024-08-09 08:38:18.000000",228,lalalal-4938,whiteboard,published,871646af-390a-4770-9284-f00f96669316,NULL,10d30b5f-fb66-4956-b4f5-44ab33fe2403,10,4bfed890-b89c-4dce-baa5-7fbaf2470882,"2023-07-12 12:51:46",4bfed890-b89c-4dce-baa5-7fbaf2470882,dfe80f27-8330-4ee7-b8b3-5443cdabbf2b,e531de42-0617-4133-b3bf-0497e27dddac,cea7b460-67ad-4e46-befc-8d91af802047
0ee74299-f088-43ee-8015-4504b7ae312a,"2024-06-05 15:18:11.785826","2024-08-09 08:37:58.000000",30,stakeholder-map,whiteboard,published,7a945b91-8bda-4d82-b573-f28afd065a29,NULL,cd60711e-1d1c-4ab0-a464-4a7214c46da7,2,NULL,"2024-06-05 15:18:12",57a7bdb2-60fe-4870-a7ec-0330f261411a,b192aba7-45a3-4e1b-8d93-82fc4296536d,c3a4f0eb-46b0-434c-ac71-2d28ff0d89e8,90036e13-423b-4386-a119-d4d75e976d48
0eec00e9-5a69-4b86-bfee-ad655688cb72,"2024-06-05 09:44:29.960523","2024-06-05 09:44:32.000000",4,documents,link-collection,published,02c8dbac-697e-4b17-ae39-275d430ebb9a,NULL,52454792-a60e-43cc-981b-b2b0da63b310,3,NULL,"2024-06-05 09:44:30",f374cd4e-aa71-491e-9483-38624026893e,eacc1742-83e4-4eb4-8991-8e03bde87d8e,5c9594be-aaf1-4c82-a5a6-75d76ee43ec0,139c7323-2eca-49a5-8d64-ca321f660b7a
0f058454-a24a-494a-bce8-ae4ff3fe1530,"2024-07-01 07:27:07.322089","2024-07-01 07:27:09.000000",2,cleaning-up,post,published,aa695f90-2e2f-4e3f-849c-b703a064832b,de7fe651-56fd-4938-8203-da9265c7997b,cadc202c-a339-46ee-9d43-07cb28f5a649,4,NULL,"2024-07-01 07:27:07",56cdcd2c-8d6a-41a4-b0d2-1db843ff9675,6c3afb1d-4576-422b-92a4-2e164f4d21bb,ceb33492-7df8-453e-9a66-be730b00c477,6f3c1fc0-1246-4f8e-9ec6-db8c82b2c6b6
0f12f141-f947-43e8-9262-0d1538c69562,"2024-01-11 10:05:59.463649","2024-08-09 08:37:04.000000",113,news,post-collection,published,e2a9b3cc-5f6c-4d38-9d32-1c1c34f745f9,NULL,8f83a70f-b98f-475a-aa11-a4701f3d9767,1,NULL,"2024-01-11 10:05:59",efea4dfb-af17-411c-bf28-e42b390eebb0,688a5621-590a-43db-89e9-e0e4cce9510c,eb56eb3a-477a-4f4f-8f70-ae97d35f641a,655d2580-821f-419b-93a0-4bbe554d437c
0f15c26b-3aaf-4be8-a02c-68cb077d21b1,"2023-06-29 12:11:33.789409","2023-11-06 14:18:06.422799",140,testsubsonsubdom-9967,post,published,6b240ad5-8f9b-4c62-992f-2e42133c837e,b9e6fc0e-81e4-41fd-995b-418a07333ab9,c1f2d644-2b66-48e3-b060-9027c8aeb446,10,4bfed890-b89c-4dce-baa5-7fbaf2470882,"2023-06-29 12:11:36",4bfed890-b89c-4dce-baa5-7fbaf2470882,3b118fbb-bed4-443b-9759-9d09a0f3e3a5,daebfc23-6db8-4237-950e-f0cb74265f62,8901a050-f5e1-4fed-b0bb-ff18b3b16f7f
0f2e3219-cfbd-4682-a908-ee97afbe9a8a,"2024-06-05 10:23:22.817190","2024-06-05 10:37:29.000000",3,cleaning-up,post,published,868d5513-db65-4991-9162-dc9d6c7faf4a,555d0a8d-14d5-492f-8f73-fa51088598eb,27c9ce55-d3d3-4164-828a-57b02dd4171d,6,NULL,"2024-06-05 10:23:23",9d988eb6-8c2a-48de-acba-78aa7a6d70ab,6be2bd31-810d-4952-a4e3-101faeca8003,f3d1b2ef-ec53-4cc7-bb69-177d5e794c14,670032ae-7722-4e4d-9967-8e2da28d1fd4
0f3060e3-c94f-4769-901b-ea55ddd13ec1,"2024-05-17 08:20:43.876130","2024-08-09 08:38:29.000000",57,contributor-profiles,post-collection,published,a5df0cbc-c7f0-4d08-ad9a-4c9e6b395c86,NULL,d73e124c-f4d1-4795-925c-fbe764abf410,2,NULL,"2024-05-17 08:20:44",7604dc0c-d27a-4ca4-bc4f-17ca6f4ff14a,bf4fc7ee-2390-4b3e-a790-35d2614a85e1,8b8b4ebd-8f7f-4211-8922-e28e2bdaf797,c1663827-aebb-4729-a9b8-9810d41144ef
0f35411e-1344-42c9-9767-84ea06adc8eb,"2024-03-11 10:14:16.621725","2024-08-09 08:38:16.000000",74,stakeholder-map,whiteboard,published,2f047362-2bde-428e-bb1c-78b29e8b5619,NULL,d946e5e8-1d1a-46fa-be78-26c7f2ef0d2f,3,NULL,"2024-03-11 10:14:17",efea4dfb-af17-411c-bf28-e42b390eebb0,8d278398-d110-4f46-8776-11fd2d6c6da2,58a6d767-eb49-45ef-9cec-691317492d0f,6fc5a584-750c-4ddb-81ff-cc0cb8dca3d3
0f37e17b-dd62-4a6d-ab0c-6b89d421730d,"2024-08-13 13:43:12.653393","2024-08-13 13:43:12.653393",1,general-chat,post,published,c7330bc0-aded-4c9c-b258-2a4219a54926,b0c85091-ae30-4114-a77c-f3c295a6558f,cbd83204-d648-452b-bfcd-937dac11c6b9,2,NULL,"2024-08-13 13:43:13",102a5cd1-4497-4fa7-b06e-1a97959a6715,2220bb43-3b1e-4b91-bda6-0bb5d9cd11bd,13b294e5-9180-4e7c-a0c4-66b08aa9a7f0,b2e29a0e-6ba5-4e31-9628-39d47a37e92a
0f4a9ba8-8051-4a11-bcc1-7203aa1fe444,"2024-01-24 07:04:09.990817","2024-01-24 07:04:12.000000",2,questions,post,published,1fbbf3c4-9288-46da-b466-438d8aa95149,a0c80bed-799a-4207-87b1-5cd3e5fd314f,573b5f92-e065-4fd1-b350-dc2428fe972b,2,NULL,"2024-01-24 07:04:10",efea4dfb-af17-411c-bf28-e42b390eebb0,3e88700a-9ee9-4ab5-9a33-c3e852ef9018,a819b6d0-b140-4559-86c5-bac206e4f0ab,fa017dcf-6f0b-4b6d-bcc3-4b92a368e387
0f5cec94-e605-4ffd-a84e-3340e7656531,"2024-06-05 15:18:03.362061","2024-08-09 08:38:10.000000",30,contributor-profiles,post-collection,published,eba93340-f0f7-41fa-8ea1-3370973e16db,NULL,1c70b209-4156-461e-8362-8a77ded0081d,2,NULL,"2024-06-05 15:18:03",57a7bdb2-60fe-4870-a7ec-0330f261411a,5bafa79e-714b-4f60-a5d1-fd026277ca7a,4d1f2eb3-287a-4034-a093-5bf62ef30ac1,c5df21c4-1b2a-44ab-9094-49ba934d7710
0f66678d-081b-419d-b03a-835a86f4a601,"2023-01-12 17:49:33.791054","2023-11-06 14:18:06.438640",244,suggestionsquestio-8834,post,published,07287479-86b8-4d9d-9a03-e21a0956fc30,585c19ec-f5f2-442f-9f72-22a3ca4d2fd4,b335f1e8-6b1c-4c54-a39a-4c318344a757,3,NULL,"2023-01-12 17:49:34",NULL,c33c56a9-9b38-4160-8b9e-0501b1f8b323,b5689be1-6cd8-49f0-9593-f5da44564ee1,49be89c3-b4c8-4346-a247-ba7d8b815154
0f6ca49c-955e-4471-821f-08cbe536d1d9,"2024-04-10 12:15:27.941139","2024-04-10 12:15:28.000000",2,justchecking-8156,post,published,614ab6de-c493-4bd1-92f9-763db3d9a8db,c7e8ec42-bfcf-41da-aa38-cfed3c5dd078,57ae6a70-674b-45ee-b56f-53ba53ec413d,7,NULL,"2024-04-10 12:15:28",efea4dfb-af17-411c-bf28-e42b390eebb0,4ba35422-8fba-4d45-a237-e3130597a7c0,86456e26-8225-43ec-a05e-da118ab7694f,90e947c1-8178-4338-85f1-78ad1673daba
0f7c5f55-a7ea-433e-b593-0b0140a1c5e9,"2023-05-17 16:12:20.523821","2024-08-09 08:38:05.000000",348,opportunity-17-05-20-6837,whiteboard,published,9b07a494-c3d2-4988-bc5b-c0b4df51d023,NULL,7c6e4258-900e-42ed-b282-5d1cff2c30cf,10,4bfed890-b89c-4dce-baa5-7fbaf2470882,"2023-05-17 16:12:22",4bfed890-b89c-4dce-baa5-7fbaf2470882,3559f186-21ce-4943-93e5-188b1aa1045e,939d9484-da65-45c9-b03a-782d6f469c88,3ecc1372-abfd-44f2-81b7-0e5ffb4e253b
0f8752b0-2460-496c-9bcb-255caa2a2218,"2024-04-17 10:54:12.117867","2024-08-09 08:37:25.000000",73,proposals,post-collection,published,09ae942e-2b6b-4b83-9faa-8c72489af5f4,NULL,21ecb8b7-cac7-445a-9e7f-62f8ff4945b2,1,NULL,"2024-04-17 10:54:12",efea4dfb-af17-411c-bf28-e42b390eebb0,d17014e7-973c-4d19-9fef-3f2817dcaefe,de08c153-0775-47e7-9da7-20ac1dd7eb69,2fedbcd1-9583-493e-b22d-4846660f5a9e
0f8cf8f9-1b66-443e-ad3a-c996d7630c1a,"2023-11-22 11:59:17.604283","2024-08-09 08:38:01.000000",104,tasks,post-collection,published,41445b53-86b6-4875-a569-2575eb35fb8d,NULL,cd63e33e-148f-48ae-8c83-850b2d58d918,2,NULL,"2023-11-22 11:59:18",efea4dfb-af17-411c-bf28-e42b390eebb0,7cea6e6c-defb-4fe2-b3fe-2bffc5c4950c,3140fa26-bbbc-43d2-b5f5-cb4ac29dbf83,ebd1b780-3b95-4d65-9d83-21b90aa0ee5e
0f93efdc-0e3e-417f-8d5d-02d84b40d4a9,"2024-06-05 15:18:04.522976","2024-08-09 08:38:10.000000",31,documents,link-collection,published,a09e22a0-6a63-4c52-8459-c37ef65bf6f4,NULL,1c70b209-4156-461e-8362-8a77ded0081d,3,NULL,"2024-06-05 15:18:05",57a7bdb2-60fe-4870-a7ec-0330f261411a,40bff026-492c-482b-b175-4adb3f8f6d8b,561e0ce8-dfae-40ab-bbe6-dde3b803b982,51c2fa3e-c892-4cca-beda-4e3ec44e1cb2
0f981635-6569-4f79-b9a4-b3df738e57b5,"2024-07-26 09:43:24.813263","2024-08-09 11:01:33.000000",14,contributor-profiles,post-collection,published,c52878b4-c378-4d60-bbc2-fb18638c8f4a,NULL,83dc7a39-fab3-460c-a9af-f65765a4aa6f,2,NULL,"2024-07-26 09:43:25",efea4dfb-af17-411c-bf28-e42b390eebb0,24314680-c7f3-4382-8c0d-84632e4d6f0c,85d4faef-e9ac-4307-9c0f-56a84957e6ab,4b623b8f-99ac-4a99-9fc1-aa9a13fb7c45
0f9993c6-b96f-4ec6-b511-082ae9133b5b,"2022-11-14 13:53:59.376479","2023-11-06 14:18:06.469421",469,suggestions,post,draft,c7124f57-5253-4df6-a5f0-8b7a4d633054,bd69d71f-dd2c-4014-980b-7ff63f7e7d1a,65d139f9-033b-47f7-893a-225f0af016d6,3,NULL,"2022-11-14 13:53:59",NULL,a9a48107-ecae-4139-8ee2-8108ee3dbcc4,3086ada3-bf4d-4407-9f42-b466bd2ece7d,185a2486-356d-44de-a232-c77476331412
