id,createdDate,updatedDate,version,member,lead,admin
330293ff-900d-4800-aeae-eb4db182806f,"2024-07-01 12:33:42.716892","2024-07-01 12:33:55.000000",3,"{"enabled":true,"credential":{"type":"space-member","resourceID":"08f4dda4-50d3-451d-8629-76b4e9d23efb"},"parentCredentials":[{"type":"space-member","resourceID":"f1a346cb-66aa-42a1-8b3e-611cc9cc90d3"}],"minOrg":0,"maxOrg":-1,"minUser":0,"maxUser":-1}","{"enabled":true,"credential":{"type":"space-lead","resourceID":"08f4dda4-50d3-451d-8629-76b4e9d23efb"},"parentCredentials":[{"type":"space-lead","resourceID":"f1a346cb-66aa-42a1-8b3e-611cc9cc90d3"}],"minOrg":0,"maxOrg":9,"minUser":0,"maxUser":2}","{"enabled":true,"credential":{"type":"space-admin","resourceID":"08f4dda4-50d3-451d-8629-76b4e9d23efb"},"parentCredentials":[{"type":"space-admin","resourceID":"f1a346cb-66aa-42a1-8b3e-611cc9cc90d3"}],"minOrg":0,"maxOrg":0,"minUser":0,"maxUser":-1}"
3340419f-37c0-4e9a-b775-44929d111546,"2023-09-08 13:29:56.648895","2023-09-08 13:30:00.000000",2,"{"enabled":true,"credential":{"type":"space-member","resourceID":"b9946102-49a4-4dfa-844b-fba9efbf93b3"},"parentCredentials":[],"minOrg":0,"maxOrg":-1,"minUser":0,"maxUser":-1}","{"enabled":true,"credential":{"type":"space-lead","resourceID":"b9946102-49a4-4dfa-844b-fba9efbf93b3"},"parentCredentials":[],"minOrg":0,"maxOrg":2,"minUser":0,"maxUser":2}","{"enabled":true,"credential":{"type":"space-admin","resourceID":"b9946102-49a4-4dfa-844b-fba9efbf93b3"},"parentCredentials":[],"minOrg":0,"maxOrg":0,"minUser":0,"maxUser":-1}"
335527e7-98e1-458b-8619-28ecb7c44710,"2024-04-08 09:21:29.639903","2024-05-15 14:56:51.983513",3,"{"enabled":true,"credential":{"type":"space-member","resourceID":"78ca9ea3-d340-4282-aea9-b365b518324e"},"parentCredentials":[{"type":"space-member","resourceID":"5fe04cd3-74d0-4ea9-8149-9f767e2f01b3"},{"type":"space-member","resourceID":"f588128f-050b-4ad8-adb5-64cd53b80cb4"}],"minOrg":0,"maxOrg":-1,"minUser":0,"maxUser":-1}","{"enabled":true,"credential":{"type":"space-lead","resourceID":"78ca9ea3-d340-4282-aea9-b365b518324e"},"parentCredentials":[{"type":"space-lead","resourceID":"5fe04cd3-74d0-4ea9-8149-9f767e2f01b3"},{"type":"space-lead","resourceID":"f588128f-050b-4ad8-adb5-64cd53b80cb4"}],"minOrg":0,"maxOrg":9,"minUser":0,"maxUser":2}","{"enabled":true,"credential":{"type":"space-admin","resourceID":"78ca9ea3-d340-4282-aea9-b365b518324e"},"parentCredentials":[{"type":"space-admin","resourceID":"5fe04cd3-74d0-4ea9-8149-9f767e2f01b3"},{"type":"space-admin","resourceID":"f588128f-050b-4ad8-adb5-64cd53b80cb4"}],"minOrg":0,"maxOrg":0,"minUser":0,"maxUser":-1}"
336a3db5-cdd6-4c17-8c66-492ff6287a16,"2024-02-09 12:47:15.701637","2024-02-09 12:47:19.000000",2,"{"enabled":true,"credential":{"type":"space-member","resourceID":"0cc5457a-e0ad-4c67-87cd-f02fc5a67a7d"},"parentCredentials":[],"minOrg":0,"maxOrg":-1,"minUser":0,"maxUser":-1}","{"enabled":true,"credential":{"type":"space-lead","resourceID":"0cc5457a-e0ad-4c67-87cd-f02fc5a67a7d"},"parentCredentials":[],"minOrg":0,"maxOrg":2,"minUser":0,"maxUser":2}","{"enabled":true,"credential":{"type":"space-admin","resourceID":"0cc5457a-e0ad-4c67-87cd-f02fc5a67a7d"},"parentCredentials":[],"minOrg":0,"maxOrg":0,"minUser":0,"maxUser":-1}"
33736303-2244-4c66-beb2-4177714ffca9,"2024-08-27 14:41:19.493795","2024-08-27 14:41:25.000000",2,"{"enabled":true,"credential":{"type":"space-member","resourceID":"44ddc371-eeb8-4ebd-a735-76fcf9c97203"},"parentCredentials":[],"minOrg":0,"maxOrg":-1,"minUser":0,"maxUser":-1}","{"enabled":true,"credential":{"type":"space-lead","resourceID":"44ddc371-eeb8-4ebd-a735-76fcf9c97203"},"parentCredentials":[],"minOrg":0,"maxOrg":2,"minUser":0,"maxUser":2}","{"enabled":true,"credential":{"type":"space-admin","resourceID":"44ddc371-eeb8-4ebd-a735-76fcf9c97203"},"parentCredentials":[],"minOrg":0,"maxOrg":0,"minUser":0,"maxUser":-1}"
34700f05-ea9d-470a-8238-9e751f1ed229,"2023-12-05 15:18:30.594076","2023-12-05 15:18:34.000000",2,"{"enabled":true,"credential":{"type":"space-member","resourceID":"a3829beb-6745-4c65-bf4d-bc85d5b6e86b"},"parentCredentials":[],"minOrg":0,"maxOrg":-1,"minUser":0,"maxUser":-1}","{"enabled":true,"credential":{"type":"space-lead","resourceID":"a3829beb-6745-4c65-bf4d-bc85d5b6e86b"},"parentCredentials":[],"minOrg":0,"maxOrg":2,"minUser":0,"maxUser":2}","{"enabled":true,"credential":{"type":"space-admin","resourceID":"a3829beb-6745-4c65-bf4d-bc85d5b6e86b"},"parentCredentials":[],"minOrg":0,"maxOrg":0,"minUser":0,"maxUser":-1}"
348dc9d8-7e4f-413f-9376-3fb589269d3a,"2023-01-11 14:48:57.376589","2024-06-17 13:32:20.538567",3,"{"enabled":true,"credential":{"type":"space-member","resourceID":"ee672972-2919-4755-8eb3-052730a26ebc"},"parentCredentials":[{"type":"space-member","resourceID":"fd802435-dd55-42e2-8f68-be0302bb5e51"},{"type":"space-member","resourceID":"d0a97bc4-6208-4582-aab5-8b09891b14f8"}],"minOrg":0,"maxOrg":-1,"minUser":0,"maxUser":-1}","{"enabled":true,"credential":{"type":"space-lead","resourceID":"ee672972-2919-4755-8eb3-052730a26ebc"},"parentCredentials":[{"type":"space-lead","resourceID":"d0a97bc4-6208-4582-aab5-8b09891b14f8"}],"minOrg":0,"maxOrg":9,"minUser":0,"maxUser":2}","{"enabled":true,"credential":{"type":"space-admin","resourceID":"ee672972-2919-4755-8eb3-052730a26ebc"},"parentCredentials":[{"type":"space-member","resourceID":"fd802435-dd55-42e2-8f68-be0302bb5e51"},{"type":"space-member","resourceID":"d0a97bc4-6208-4582-aab5-8b09891b14f8"}],"minOrg":0,"maxOrg":0,"minUser":0,"maxUser":-1}"
34d90bbf-14d5-405c-814c-ba8e1715b82d,"2023-08-17 08:43:55.182546","2024-05-15 14:56:51.983513",3,"{"enabled":true,"credential":{"type":"space-member","resourceID":"1ea537d8-5a96-4d7b-9619-f4214a12f155"},"parentCredentials":[{"type":"space-member","resourceID":"29c96d95-b5e8-443e-ac9d-916c536e4209"}],"minOrg":0,"maxOrg":-1,"minUser":0,"maxUser":-1}","{"enabled":true,"credential":{"type":"space-lead","resourceID":"1ea537d8-5a96-4d7b-9619-f4214a12f155"},"parentCredentials":[{"type":"space-lead","resourceID":"29c96d95-b5e8-443e-ac9d-916c536e4209"}],"minOrg":0,"maxOrg":9,"minUser":0,"maxUser":2}","{"enabled":true,"credential":{"type":"space-admin","resourceID":"1ea537d8-5a96-4d7b-9619-f4214a12f155"},"parentCredentials":[{"type":"space-admin","resourceID":"29c96d95-b5e8-443e-ac9d-916c536e4209"}],"minOrg":0,"maxOrg":0,"minUser":0,"maxUser":-1}"
34dee225-7c56-465e-b8e2-5c5843a44357,"2022-11-25 09:18:46.000000","2023-08-03 12:11:46.620789",1,"{"enabled":true,"credential":{"type":"space-member","resourceID":"c28f8df1-7379-45e8-af4a-781f26c5cecb"},"minOrg":0,"maxOrg":-1,"minUser":0,"maxUser":-1,"parentCredentials":[]}","{"enabled":true,"credential":{"type":"space-lead","resourceID":"c28f8df1-7379-45e8-af4a-781f26c5cecb"},"minOrg":0,"maxOrg":2,"minUser":0,"maxUser":2,"parentCredentials":[]}","{"enabled":true,"credential":{"type":"space-admin","resourceID":"c28f8df1-7379-45e8-af4a-781f26c5cecb"},"minOrg":0,"maxOrg":0,"minUser":0,"maxUser":-1,"parentCredentials":[]}"
350168a4-ad90-4fa4-b895-6e2b1916a0a5,"2024-06-03 08:27:34.906075","2024-06-03 08:27:42.000000",2,"{"enabled":true,"credential":{"type":"space-member","resourceID":"49c07382-1f2c-49fe-b657-f899d4b64df2"},"parentCredentials":[],"minOrg":0,"maxOrg":-1,"minUser":0,"maxUser":-1}","{"enabled":true,"credential":{"type":"space-lead","resourceID":"49c07382-1f2c-49fe-b657-f899d4b64df2"},"parentCredentials":[],"minOrg":0,"maxOrg":2,"minUser":0,"maxUser":2}","{"enabled":true,"credential":{"type":"space-admin","resourceID":"49c07382-1f2c-49fe-b657-f899d4b64df2"},"parentCredentials":[],"minOrg":0,"maxOrg":0,"minUser":0,"maxUser":-1}"
3503617a-0d37-40b8-85b5-e2b1330386b7,"2022-11-25 10:47:54.267151","2024-06-17 13:32:20.543755",3,"{"enabled":true,"credential":{"type":"space-member","resourceID":"1c77c2de-ee84-4266-ba02-1e75b9bbbc10"},"parentCredentials":[{"type":"space-member","resourceID":"cadea637-f418-4f1e-896c-2fc590c800ae"}],"minOrg":0,"maxOrg":-1,"minUser":0,"maxUser":-1}","{"enabled":true,"credential":{"type":"space-lead","resourceID":"1c77c2de-ee84-4266-ba02-1e75b9bbbc10"},"parentCredentials":[{"type":"space-lead","resourceID":"cadea637-f418-4f1e-896c-2fc590c800ae"}],"minOrg":0,"maxOrg":9,"minUser":0,"maxUser":2}","{"enabled":true,"credential":{"type":"space-admin","resourceID":"1c77c2de-ee84-4266-ba02-1e75b9bbbc10"},"parentCredentials":[{"type":"space-member","resourceID":"cadea637-f418-4f1e-896c-2fc590c800ae"}],"minOrg":0,"maxOrg":0,"minUser":0,"maxUser":-1}"
3512a42a-995a-4578-a124-4669a3e0bed2,"2023-09-20 09:51:22.346722","2024-05-15 14:56:51.983513",3,"{"enabled":true,"credential":{"type":"space-member","resourceID":"068eece4-aeb5-48d2-abf5-5062d91a500a"},"parentCredentials":[{"type":"space-member","resourceID":"144c20b9-417b-424f-ae37-7952238fecf9"}],"minOrg":0,"maxOrg":-1,"minUser":0,"maxUser":-1}","{"enabled":true,"credential":{"type":"space-lead","resourceID":"068eece4-aeb5-48d2-abf5-5062d91a500a"},"parentCredentials":[{"type":"space-lead","resourceID":"144c20b9-417b-424f-ae37-7952238fecf9"}],"minOrg":0,"maxOrg":9,"minUser":0,"maxUser":2}","{"enabled":true,"credential":{"type":"space-admin","resourceID":"068eece4-aeb5-48d2-abf5-5062d91a500a"},"parentCredentials":[{"type":"space-admin","resourceID":"144c20b9-417b-424f-ae37-7952238fecf9"}],"minOrg":0,"maxOrg":0,"minUser":0,"maxUser":-1}"
35253249-7b76-438f-b485-73bacff7f3de,"2023-07-19 11:43:58.150231","2024-05-15 14:56:51.983513",3,"{"enabled":true,"credential":{"type":"space-member","resourceID":"e7076571-d063-4a85-80bd-07ca8ccfac4a"},"parentCredentials":[{"type":"space-member","resourceID":"e780ff32-883c-43cb-8a0b-a13de9e12af0"},{"type":"space-member","resourceID":"c8c62aa1-70ee-4bc5-999b-4c106fbda4ad"}],"minOrg":0,"maxOrg":-1,"minUser":0,"maxUser":-1}","{"enabled":true,"credential":{"type":"space-lead","resourceID":"e7076571-d063-4a85-80bd-07ca8ccfac4a"},"parentCredentials":[{"type":"space-lead","resourceID":"e780ff32-883c-43cb-8a0b-a13de9e12af0"},{"type":"space-lead","resourceID":"c8c62aa1-70ee-4bc5-999b-4c106fbda4ad"}],"minOrg":0,"maxOrg":9,"minUser":0,"maxUser":2}","{"enabled":true,"credential":{"type":"space-admin","resourceID":"e7076571-d063-4a85-80bd-07ca8ccfac4a"},"parentCredentials":[{"type":"space-admin","resourceID":"e780ff32-883c-43cb-8a0b-a13de9e12af0"},{"type":"space-admin","resourceID":"c8c62aa1-70ee-4bc5-999b-4c106fbda4ad"}],"minOrg":0,"maxOrg":0,"minUser":0,"maxUser":-1}"
357927a7-0e8b-44eb-b6e9-93d85f2987d3,"2024-07-26 12:02:55.410664","2024-07-26 12:03:03.000000",3,"{"enabled":true,"credential":{"type":"space-member","resourceID":"ed792d5b-20c9-4609-a1e8-9c3628630197"},"parentCredentials":[{"type":"space-member","resourceID":"90f83136-15d1-4c11-bb53-4d0c94e7fcf2"}],"minOrg":0,"maxOrg":-1,"minUser":0,"maxUser":-1}","{"enabled":true,"credential":{"type":"space-lead","resourceID":"ed792d5b-20c9-4609-a1e8-9c3628630197"},"parentCredentials":[{"type":"space-lead","resourceID":"90f83136-15d1-4c11-bb53-4d0c94e7fcf2"}],"minOrg":0,"maxOrg":9,"minUser":0,"maxUser":2}","{"enabled":true,"credential":{"type":"space-admin","resourceID":"ed792d5b-20c9-4609-a1e8-9c3628630197"},"parentCredentials":[{"type":"space-admin","resourceID":"90f83136-15d1-4c11-bb53-4d0c94e7fcf2"}],"minOrg":0,"maxOrg":0,"minUser":0,"maxUser":-1}"
364b3a6c-5fc8-4614-901c-4d28452aea6e,"2023-07-28 12:13:23.491420","2024-05-15 14:56:51.983513",3,"{"enabled":true,"credential":{"type":"space-member","resourceID":"c537001a-fbfa-4322-bfb0-4bb5d0e114b7"},"parentCredentials":[{"type":"space-member","resourceID":"1a1b3643-7af3-4273-9ee6-32d6639e0857"},{"type":"space-member","resourceID":"473fff73-624a-4d87-b983-0c010e3dba62"}],"minOrg":0,"maxOrg":-1,"minUser":0,"maxUser":-1}","{"enabled":true,"credential":{"type":"space-lead","resourceID":"c537001a-fbfa-4322-bfb0-4bb5d0e114b7"},"parentCredentials":[{"type":"space-lead","resourceID":"1a1b3643-7af3-4273-9ee6-32d6639e0857"},{"type":"space-lead","resourceID":"473fff73-624a-4d87-b983-0c010e3dba62"}],"minOrg":0,"maxOrg":9,"minUser":0,"maxUser":2}","{"enabled":true,"credential":{"type":"space-admin","resourceID":"c537001a-fbfa-4322-bfb0-4bb5d0e114b7"},"parentCredentials":[{"type":"space-admin","resourceID":"1a1b3643-7af3-4273-9ee6-32d6639e0857"},{"type":"space-admin","resourceID":"473fff73-624a-4d87-b983-0c010e3dba62"}],"minOrg":0,"maxOrg":0,"minUser":0,"maxUser":-1}"
3696c96b-4549-4d7f-94ad-48090f83d80f,"2023-03-28 14:34:03.111780","2024-06-17 13:32:20.548907",3,"{"enabled":true,"credential":{"type":"space-member","resourceID":"fe346c51-f5f3-4812-ae15-f41e9e8085eb"},"parentCredentials":[{"type":"space-member","resourceID":"b1471469-5e7a-4878-9e7c-87bdb9db920d"},{"type":"space-member","resourceID":"56645bfb-6c93-46f6-98b2-3e19cd30b8a6"}],"minOrg":0,"maxOrg":-1,"minUser":0,"maxUser":-1}","{"enabled":true,"credential":{"type":"space-lead","resourceID":"fe346c51-f5f3-4812-ae15-f41e9e8085eb"},"parentCredentials":[{"type":"space-lead","resourceID":"56645bfb-6c93-46f6-98b2-3e19cd30b8a6"}],"minOrg":0,"maxOrg":9,"minUser":0,"maxUser":2}","{"enabled":true,"credential":{"type":"space-admin","resourceID":"fe346c51-f5f3-4812-ae15-f41e9e8085eb"},"parentCredentials":[{"type":"space-member","resourceID":"b1471469-5e7a-4878-9e7c-87bdb9db920d"},{"type":"space-member","resourceID":"56645bfb-6c93-46f6-98b2-3e19cd30b8a6"}],"minOrg":0,"maxOrg":0,"minUser":0,"maxUser":-1}"
370468c6-4074-40ee-98aa-f8c8683af516,"2024-06-26 09:17:00.485057","2024-06-26 09:17:05.000000",3,"{"enabled":true,"credential":{"type":"space-member","resourceID":"a5e89ee2-6b1a-4a58-a8a8-05a7452cc4f4"},"parentCredentials":[{"type":"space-member","resourceID":"c28478bb-3a70-483f-b4b0-ba5bfa70413d"}],"minOrg":0,"maxOrg":-1,"minUser":0,"maxUser":-1}","{"enabled":true,"credential":{"type":"space-lead","resourceID":"a5e89ee2-6b1a-4a58-a8a8-05a7452cc4f4"},"parentCredentials":[{"type":"space-lead","resourceID":"c28478bb-3a70-483f-b4b0-ba5bfa70413d"}],"minOrg":0,"maxOrg":9,"minUser":0,"maxUser":2}","{"enabled":true,"credential":{"type":"space-admin","resourceID":"a5e89ee2-6b1a-4a58-a8a8-05a7452cc4f4"},"parentCredentials":[{"type":"space-admin","resourceID":"c28478bb-3a70-483f-b4b0-ba5bfa70413d"}],"minOrg":0,"maxOrg":0,"minUser":0,"maxUser":-1}"
373c0e33-6d36-4260-93bd-416a2227b1fb,"2022-12-08 11:52:57.107373","2023-08-03 12:11:46.558048",2,"{"enabled":true,"credential":{"type":"space-member","resourceID":"a920b81b-0bb5-4236-803e-ddd8ef7917a7"},"parentCredentials":[],"minOrg":0,"maxOrg":-1,"minUser":0,"maxUser":-1}","{"enabled":true,"credential":{"type":"space-lead","resourceID":"a920b81b-0bb5-4236-803e-ddd8ef7917a7"},"parentCredentials":[],"minOrg":0,"maxOrg":2,"minUser":0,"maxUser":2}","{"enabled":true,"credential":{"type":"space-admin","resourceID":"a920b81b-0bb5-4236-803e-ddd8ef7917a7"},"parentCredentials":[],"minOrg":0,"maxOrg":0,"minUser":0,"maxUser":-1}"
3879ca62-9d7f-4a0c-891b-1f8744f803ac,"2024-05-16 13:35:47.015863","2024-05-16 13:35:52.000000",3,"{"enabled":true,"credential":{"type":"space-member","resourceID":"593a5aac-11c0-4143-ba59-b8c2d54537af"},"parentCredentials":[{"type":"space-member","resourceID":"03ae09c6-399c-472b-b045-0ecfe4e3d2bd"},{"type":"space-member","resourceID":"127f6fda-29d5-47d3-932f-6db28e906e10"}],"minOrg":0,"maxOrg":-1,"minUser":0,"maxUser":-1}","{"enabled":true,"credential":{"type":"space-lead","resourceID":"593a5aac-11c0-4143-ba59-b8c2d54537af"},"parentCredentials":[{"type":"space-lead","resourceID":"03ae09c6-399c-472b-b045-0ecfe4e3d2bd"},{"type":"space-lead","resourceID":"127f6fda-29d5-47d3-932f-6db28e906e10"}],"minOrg":0,"maxOrg":9,"minUser":0,"maxUser":2}","{"enabled":true,"credential":{"type":"space-admin","resourceID":"593a5aac-11c0-4143-ba59-b8c2d54537af"},"parentCredentials":[{"type":"space-admin","resourceID":"03ae09c6-399c-472b-b045-0ecfe4e3d2bd"},{"type":"space-admin","resourceID":"127f6fda-29d5-47d3-932f-6db28e906e10"}],"minOrg":0,"maxOrg":0,"minUser":0,"maxUser":-1}"
38d50c09-de9d-474f-a63a-a98fb60390cc,"2024-07-01 07:34:53.775541","2024-07-01 07:35:01.000000",2,"{"enabled":true,"credential":{"type":"space-member","resourceID":"91988439-ed6a-4227-9b91-acde68d6f59a"},"parentCredentials":[],"minOrg":0,"maxOrg":-1,"minUser":0,"maxUser":-1}","{"enabled":true,"credential":{"type":"space-lead","resourceID":"91988439-ed6a-4227-9b91-acde68d6f59a"},"parentCredentials":[],"minOrg":0,"maxOrg":2,"minUser":0,"maxUser":2}","{"enabled":true,"credential":{"type":"space-admin","resourceID":"91988439-ed6a-4227-9b91-acde68d6f59a"},"parentCredentials":[],"minOrg":0,"maxOrg":0,"minUser":0,"maxUser":-1}"
38f453cc-9389-42fd-a1fc-5e89c346f008,"2024-08-12 07:34:58.808997","2024-08-12 07:35:00.000000",2,"{"enabled":true,"credential":{"type":"space-member","resourceID":"c5dc234e-4493-40e0-ac12-300b9c5c4a4b"},"parentCredentials":[],"minOrg":0,"maxOrg":-1,"minUser":0,"maxUser":-1}","{"enabled":true,"credential":{"type":"space-lead","resourceID":"c5dc234e-4493-40e0-ac12-300b9c5c4a4b"},"parentCredentials":[],"minOrg":0,"maxOrg":2,"minUser":0,"maxUser":2}","{"enabled":true,"credential":{"type":"space-admin","resourceID":"c5dc234e-4493-40e0-ac12-300b9c5c4a4b"},"parentCredentials":[],"minOrg":0,"maxOrg":0,"minUser":0,"maxUser":-1}"
396c80cc-21b6-4742-898d-0ab4b89fac63,"2024-07-26 12:03:37.487092","2024-07-26 12:03:49.000000",3,"{"enabled":true,"credential":{"type":"space-member","resourceID":"a9dbf8f6-f054-4c27-bc18-d536de86b6ab"},"parentCredentials":[{"type":"space-member","resourceID":"90f83136-15d1-4c11-bb53-4d0c94e7fcf2"}],"minOrg":0,"maxOrg":-1,"minUser":0,"maxUser":-1}","{"enabled":true,"credential":{"type":"space-lead","resourceID":"a9dbf8f6-f054-4c27-bc18-d536de86b6ab"},"parentCredentials":[{"type":"space-lead","resourceID":"90f83136-15d1-4c11-bb53-4d0c94e7fcf2"}],"minOrg":0,"maxOrg":9,"minUser":0,"maxUser":2}","{"enabled":true,"credential":{"type":"space-admin","resourceID":"a9dbf8f6-f054-4c27-bc18-d536de86b6ab"},"parentCredentials":[{"type":"space-admin","resourceID":"90f83136-15d1-4c11-bb53-4d0c94e7fcf2"}],"minOrg":0,"maxOrg":0,"minUser":0,"maxUser":-1}"
39971786-7596-454f-80e4-a31f8a9b5ce6,"2023-05-17 15:45:56.714150","2023-08-03 12:11:46.715630",2,"{"enabled":true,"credential":{"type":"space-member","resourceID":"e2967b1d-07bc-4638-bf51-9d5c3d48999d"},"parentCredentials":[],"minOrg":0,"maxOrg":-1,"minUser":0,"maxUser":-1}","{"enabled":true,"credential":{"type":"space-lead","resourceID":"e2967b1d-07bc-4638-bf51-9d5c3d48999d"},"parentCredentials":[],"minOrg":0,"maxOrg":2,"minUser":0,"maxUser":2}","{"enabled":true,"credential":{"type":"space-admin","resourceID":"e2967b1d-07bc-4638-bf51-9d5c3d48999d"},"parentCredentials":[],"minOrg":0,"maxOrg":0,"minUser":0,"maxUser":-1}"
39ce2f24-5191-4420-9a1e-b4627e03dd85,"2024-06-28 23:24:09.780860","2024-06-28 23:24:14.000000",3,"{"enabled":true,"credential":{"type":"space-member","resourceID":"ef5b5d89-f735-4d22-a0f3-0980ea198920"},"parentCredentials":[{"type":"space-member","resourceID":"2c1f0ad9-36a4-435c-a572-5bab32c55c33"},{"type":"space-member","resourceID":"c4fd6066-61c8-4721-8814-29bdfd6126c6"}],"minOrg":0,"maxOrg":-1,"minUser":0,"maxUser":-1}","{"enabled":true,"credential":{"type":"space-lead","resourceID":"ef5b5d89-f735-4d22-a0f3-0980ea198920"},"parentCredentials":[{"type":"space-lead","resourceID":"2c1f0ad9-36a4-435c-a572-5bab32c55c33"},{"type":"space-lead","resourceID":"c4fd6066-61c8-4721-8814-29bdfd6126c6"}],"minOrg":0,"maxOrg":9,"minUser":0,"maxUser":2}","{"enabled":true,"credential":{"type":"space-admin","resourceID":"ef5b5d89-f735-4d22-a0f3-0980ea198920"},"parentCredentials":[{"type":"space-admin","resourceID":"2c1f0ad9-36a4-435c-a572-5bab32c55c33"},{"type":"space-admin","resourceID":"c4fd6066-61c8-4721-8814-29bdfd6126c6"}],"minOrg":0,"maxOrg":0,"minUser":0,"maxUser":-1}"
39e6d408-1852-43dd-b9d5-e19643eda042,"2023-08-16 15:37:38.822578","2024-05-15 14:56:51.983513",3,"{"enabled":true,"credential":{"type":"space-member","resourceID":"3f8992dc-b91c-4312-ae3a-bf09e3dd1825"},"parentCredentials":[{"type":"space-member","resourceID":"a1b8011b-5298-410b-abd3-03cfbc4e94d0"},{"type":"space-member","resourceID":"66f6429d-bb19-4061-8dfe-7fd8559ac46a"}],"minOrg":0,"maxOrg":-1,"minUser":0,"maxUser":-1}","{"enabled":true,"credential":{"type":"space-lead","resourceID":"3f8992dc-b91c-4312-ae3a-bf09e3dd1825"},"parentCredentials":[{"type":"space-lead","resourceID":"a1b8011b-5298-410b-abd3-03cfbc4e94d0"},{"type":"space-lead","resourceID":"66f6429d-bb19-4061-8dfe-7fd8559ac46a"}],"minOrg":0,"maxOrg":9,"minUser":0,"maxUser":2}","{"enabled":true,"credential":{"type":"space-admin","resourceID":"3f8992dc-b91c-4312-ae3a-bf09e3dd1825"},"parentCredentials":[{"type":"space-admin","resourceID":"a1b8011b-5298-410b-abd3-03cfbc4e94d0"},{"type":"space-admin","resourceID":"66f6429d-bb19-4061-8dfe-7fd8559ac46a"}],"minOrg":0,"maxOrg":0,"minUser":0,"maxUser":-1}"
39fb904e-8522-493b-a17a-541e8b1fb501,"2024-06-26 10:40:21.081599","2024-06-26 10:40:26.000000",3,"{"enabled":true,"credential":{"type":"space-member","resourceID":"7f616cd1-71f1-41ca-b3f0-57d9c247522f"},"parentCredentials":[{"type":"space-member","resourceID":"a19091a6-7cd0-46ea-9495-f2755bf27574"}],"minOrg":0,"maxOrg":-1,"minUser":0,"maxUser":-1}","{"enabled":true,"credential":{"type":"space-lead","resourceID":"7f616cd1-71f1-41ca-b3f0-57d9c247522f"},"parentCredentials":[{"type":"space-lead","resourceID":"a19091a6-7cd0-46ea-9495-f2755bf27574"}],"minOrg":0,"maxOrg":9,"minUser":0,"maxUser":2}","{"enabled":true,"credential":{"type":"space-admin","resourceID":"7f616cd1-71f1-41ca-b3f0-57d9c247522f"},"parentCredentials":[{"type":"space-admin","resourceID":"a19091a6-7cd0-46ea-9495-f2755bf27574"}],"minOrg":0,"maxOrg":0,"minUser":0,"maxUser":-1}"
3ab9e7a8-8670-4294-b42e-e026da647e7e,"2024-08-14 06:44:02.488762","2024-08-14 06:44:03.000000",2,"{"enabled":true,"credential":{"type":"space-member","resourceID":"1f3a20ae-6650-48e4-994b-3e1e6cb1aab6"},"parentCredentials":[],"minOrg":0,"maxOrg":-1,"minUser":0,"maxUser":-1}","{"enabled":true,"credential":{"type":"space-lead","resourceID":"1f3a20ae-6650-48e4-994b-3e1e6cb1aab6"},"parentCredentials":[],"minOrg":0,"maxOrg":2,"minUser":0,"maxUser":2}","{"enabled":true,"credential":{"type":"space-admin","resourceID":"1f3a20ae-6650-48e4-994b-3e1e6cb1aab6"},"parentCredentials":[],"minOrg":0,"maxOrg":0,"minUser":0,"maxUser":-1}"
3ad334d1-0ae4-45c3-85c4-be10832b5d98,"2024-07-01 07:47:12.341242","2024-07-01 07:47:19.000000",2,"{"enabled":true,"credential":{"type":"space-member","resourceID":"869aa647-5110-4881-b65b-223b68e8c189"},"parentCredentials":[],"minOrg":0,"maxOrg":-1,"minUser":0,"maxUser":-1}","{"enabled":true,"credential":{"type":"space-lead","resourceID":"869aa647-5110-4881-b65b-223b68e8c189"},"parentCredentials":[],"minOrg":0,"maxOrg":2,"minUser":0,"maxUser":2}","{"enabled":true,"credential":{"type":"space-admin","resourceID":"869aa647-5110-4881-b65b-223b68e8c189"},"parentCredentials":[],"minOrg":0,"maxOrg":0,"minUser":0,"maxUser":-1}"
3b854e1d-15c5-4445-bec3-6d3f04c349df,"2024-07-01 09:21:49.292826","2024-07-01 09:21:56.000000",2,"{"enabled":true,"credential":{"type":"space-member","resourceID":"5ce0fbea-66ba-489a-8c5a-ee3297f608b3"},"parentCredentials":[],"minOrg":0,"maxOrg":-1,"minUser":0,"maxUser":-1}","{"enabled":true,"credential":{"type":"space-lead","resourceID":"5ce0fbea-66ba-489a-8c5a-ee3297f608b3"},"parentCredentials":[],"minOrg":0,"maxOrg":2,"minUser":0,"maxUser":2}","{"enabled":true,"credential":{"type":"space-admin","resourceID":"5ce0fbea-66ba-489a-8c5a-ee3297f608b3"},"parentCredentials":[],"minOrg":0,"maxOrg":0,"minUser":0,"maxUser":-1}"
