id,createdDate,updatedDate,version,resourceID,type,agentId,issuer,expires
294ee4ee-9e42-47ea-adc7-0ebecb2fd411,"2024-05-15 14:56:54.094348","2024-05-15 14:56:54.094348",1,aa120d49-47ee-4db0-af11-13f14a42d8c4,subspace-admin,NULL,NULL,NULL
2a1504cf-8dd9-4e52-a612-d056d24c432b,"2024-05-15 14:56:57.752546","2024-05-15 14:56:57.752546",1,null,subspace-admin,NULL,NULL,NULL
2a31a12f-a469-47b9-ac42-cf0d835bdc7f,"2024-05-15 14:56:55.654043","2024-05-15 14:56:55.654043",1,7efe3c41-2041-4efa-909e-3628eb85002a,subspace-admin,NULL,NULL,NULL
2bbd861d-9a3f-49c7-9ea0-c17d2e434455,"2024-05-15 14:56:59.547497","2024-05-15 14:56:59.547497",1,585116ea-a173-4f99-83a3-cea2e4a2be66,subspace-admin,NULL,NULL,NULL
2bc3e206-698f-45b8-972f-acdc165b77f4,"2024-05-15 14:56:55.759997","2024-05-15 14:56:55.759997",1,29c96d95-b5e8-443e-ac9d-916c536e4209,subspace-admin,NULL,NULL,NULL
2bf5ba59-56e8-462c-95cd-8f5ea06cdc79,"2024-05-15 14:56:54.446922","2024-05-15 14:56:54.446922",1,2e664bdf-4e0b-422d-88f9-d89859ffe916,subspace-admin,NULL,NULL,NULL
2ecf212c-5c16-4f41-b4fb-5522eda5643e,"2024-05-15 14:56:53.125399","2024-05-15 14:56:53.125399",1,29c96d95-b5e8-443e-ac9d-916c536e4209,subspace-admin,NULL,NULL,NULL
2f139193-42b5-4cef-af63-c45791a29794,"2024-05-15 14:56:59.228333","2024-05-15 14:56:59.228333",1,421122fe-1105-49d8-a716-8902fcf8424f,subspace-admin,NULL,NULL,NULL
2f7a9810-fe95-4158-8859-92e07bf58a93,"2024-05-15 14:56:54.957161","2024-05-15 14:56:54.957161",1,d251b9f3-19cd-40c3-ac2e-9d0914267e04,subspace-admin,NULL,NULL,NULL
2f93bf40-989d-454e-a0c2-10a629621d67,"2024-05-15 14:56:58.459764","2024-05-15 14:56:58.459764",1,35dadb01-be90-44e9-858a-e9d5832d5351,subspace-admin,NULL,NULL,NULL
2fe44c18-bc6e-410a-998d-e806e358ea31,"2024-05-15 14:56:56.372718","2024-05-15 14:56:56.372718",1,1a1b3643-7af3-4273-9ee6-32d6639e0857,subspace-admin,NULL,NULL,NULL
2ffb2a52-e914-4612-9aab-149aaf9f868e,"2024-05-15 14:56:55.359489","2024-05-15 14:56:55.359489",1,0b3c029d-efa3-4963-a33d-81f979695207,subspace-admin,NULL,NULL,NULL
303505e8-e992-4d17-8441-4531faf15871,"2024-05-15 14:56:58.837999","2024-05-15 14:56:58.837999",1,7b9f33c5-0853-483e-8e5d-172be2e616f0,subspace-admin,NULL,NULL,NULL
30d9a8d5-5048-419b-ad79-9e7c85bded9b,"2024-05-15 14:56:53.318395","2024-05-15 14:56:53.318395",1,65534dc9-bc42-48d4-8703-976a9eac5c1c,subspace-admin,NULL,NULL,NULL
311c5828-76d8-4b36-a2bf-76e16a4af488,"2024-05-15 14:56:53.181850","2024-05-15 14:56:53.181850",1,8cd6b7f9-3983-4b9d-b8b8-d1d454f7f4ae,subspace-admin,NULL,NULL,NULL
31dbe010-06fb-40e3-9776-15420a756f67,"2024-05-15 14:56:52.977003","2024-05-15 14:56:52.977003",1,799d9422-1fde-4ec9-8828-868bd1b05201,subspace-admin,NULL,NULL,NULL
32049199-3949-4f46-b42c-874e5ac40960,"2024-05-15 14:56:55.594109","2024-05-15 14:56:55.594109",1,473fff73-624a-4d87-b983-0c010e3dba62,subspace-admin,NULL,NULL,NULL
329ef011-c95f-46e9-a411-77e912839e8d,"2024-05-15 14:56:58.999015","2024-05-15 14:56:58.999015",1,04d43f30-ae54-4d8d-bfe2-e6feca516db7,subspace-admin,NULL,NULL,NULL
32f7e647-1eeb-4fd8-9af1-cf575a3ce0a9,"2024-05-15 14:56:58.161100","2024-05-15 14:56:58.161100",1,f3df2176-fadf-41db-8f41-f179a895ca54,subspace-admin,NULL,NULL,NULL
