id,createdDate,updatedDate,version,name,uri,description,authorizationId,profileId
00336cd3-dbfb-4ea5-bfd6-ae3d4f6907b1,"2023-05-10 08:16:50.320810","2023-11-22 16:54:32.341335",5,test,https://acc-alkem.io/api/private/rest/storage/document/419de3d2-d940-489d-aa37-48e568b26742,,edeeaa77-05f2-4a67-b32c-a5c9f25e6c21,c79c4366-7918-42ca-93a6-8b7a52cf90e8
00f2d562-4da0-4443-995c-e36f86e9d3c9,"2023-06-21 14:16:51.446630","2023-06-21 14:16:51.000000",2,linkedin,,"User profile on LinkedIn",6bd0b465-12c8-4916-86b0-1d02983a37d5,04aaa0c8-7d8c-4434-85a3-a1f20fd449fc
00fc5262-163e-40d9-bb85-fcc0ed39df4a,"2023-12-05 13:33:38.694498","2023-12-05 13:33:38.000000",2,github,,"User profile on GitSpace",978ac5b5-fc95-45cd-9bb3-5c7c47460861,96248cdf-3341-4231-bb97-13150d37036a
010d156f-711e-4e56-b1d7-38f5fd9b687e,"2024-06-05 09:35:14.949021","2024-06-05 09:35:15.000000",2,github,,"User profile on GitSpace",3d86e0cb-9ee4-48e0-9e80-081e2bc51e0c,f5aff9bb-56ec-4bd7-879b-09475fe4d3ec
0111344c-1e33-44ac-950b-b90e8e470488,"2022-10-11 13:34:44.416496","2023-03-21 12:48:48.931977",3,"opportunity-release-11-10-2022 reference",https://test.com,opportunity-release-11-10-2022,fff9189a-b741-4eae-823c-57965c2a456d,63ebaed6-c173-4eff-9967-45482963635a
017ac68c-e242-41cf-9225-9d4d78bbcc2d,"2023-03-21 14:57:29.671115","2023-03-21 15:00:10.000000",3,"My Website",https://www.simonezaza.nl,"Here you can read all about me and my work, you'll be able to see my portfolio, the workshops and sessions I host, and how to make this description longer? I don't know.",58bccdff-c250-41ed-a800-ab1e3f1519e6,531ccc53-d049-482c-b0e8-1a63b43e1788
019ed704-d1fd-4dc9-9e32-93b5f81f26d2,"2022-07-11 14:53:14.446777","2022-07-11 14:53:19.000000",2,linkedin,,"User profile on LinkedIn",521fc8d7-39a2-4c05-9b0b-e84d74d2391c,dc85ac58-918b-4ad3-9f05-f55d1a2e84ce
01b3edc8-4e9b-4e93-af62-5a15bc9b970a,"2023-01-26 12:14:49.271674","2023-11-22 16:54:32.341335",4,"New reference",https://acc-alkem.io/api/private/rest/storage/document/d89aae8f-ff1c-465e-8b99-be5ba7cb780d,test,52e6caa1-405d-42bc-9812-68f48285d279,e9428d2e-1e3f-4dfa-969c-504e6e2366b0
020266a6-cdce-4a3a-b079-f34cf5cbf79f,"2023-02-16 14:23:19.089494","2023-11-22 16:54:32.341335",4,"New reference",https://acc-alkem.io/api/private/rest/storage/document/7027d3af-fbc1-4b2e-bd6b-24dd5008521f,,c2cbccf1-6ec2-4f01-9c4d-e46b6b89258b,268fc4a7-ed4a-4c66-9a25-8302d08decc0
023ce713-1df8-48aa-9835-31614c7d47db,"2024-08-09 08:48:12.479683","2024-08-09 08:48:12.479683",1,linkedin,,"User profile on LinkedIn",dc476876-8c65-42fe-9b83-79c0394bb4fd,d4626ef2-1179-472a-96f8-7808fb187ee7
025dca45-b06b-4eb2-aaba-19b554399664,"2023-02-21 13:57:26.631532","2023-02-21 13:57:47.000000",3,"test link",https://test.com,,6656c1f2-acda-4f4d-88de-e6d4dae31676,7934856d-7605-4e0f-a270-0c2ca952a5f0
028e0ffe-f21d-4ef9-96bb-c4fe0a8d41f2,"2024-05-28 13:02:17.722394","2024-05-28 13:02:17.000000",2,twitter,,"User profile on Twitter",0d5e639d-8332-4fb9-982a-4e42842e9b2f,21e4cbdd-3963-476c-b937-489da9d0af8d
02fae482-b693-4e45-b8f2-1a0dc2620afb,"2023-07-28 14:18:12.522090","2023-07-28 14:18:12.000000",2,linkedin,,"User profile on LinkedIn",280cab09-61db-49e3-b295-bb1bd2c3e20b,97d81bd2-fbc3-48db-ab46-69f574b7e79e
039b5473-37b6-47d9-86b8-eb00664dc406,"2023-09-28 06:32:12.868858","2023-11-22 16:54:32.341335",4,"New reference (3)",https://acc-alkem.io/api/private/rest/storage/document/0d7ced53-374b-4d13-a42b-ebd286674b02,333,9d251597-c83e-4e7d-9577-7f44381c689a,101b86ca-8ae0-4507-9743-39a5bf7b93b5
042471f9-abaa-4c8c-a173-67051745cc1a,"2023-06-21 11:13:04.303005","2023-06-21 11:13:04.000000",2,github,,"User profile on GitHub",71ce8ee1-dd90-4a6f-992d-d98b7b67842a,3d872e2f-0cf5-42d7-b7ab-4e2bb4cdb64e
04921fd8-bf90-47e0-a5c0-13c3b87967e5,"2024-06-18 09:45:31.714574","2024-06-18 09:45:37.000000",3,"New reference",https://acc-alkem.io/api/private/rest/storage/document/ee6197a2-c234-4d34-ba7e-0d6bc57ec50f,,ebfe0d3e-9893-4f9a-b36d-2e71c2cc0a6d,4242874a-c7b9-4d20-a08d-d3cfd4b27b7e
04fc9a9d-9d28-4db5-a979-5a73c2392579,"2022-07-13 14:21:10.048817","2023-03-21 12:48:47.427763",2,video,https://www.youtube.com/watch?v=TPnRqFeXiP0,"Video explainer for the challenge",ebcdc73c-2808-4441-bbab-35e8d7c66123,210e77f3-aef5-4ef4-b9e6-fba877c5d114
05793586-4dd0-4385-b403-e17e8e40c438,"2023-02-21 08:33:19.872563","2023-11-22 16:54:32.341335",4,Release-21-02-23-hub,https://acc-alkem.io/api/private/rest/storage/document/81f82236-d7ed-43fa-b6d7-25ae52ef8eac,test,7b56d80b-619e-4774-94fa-91432d47a23f,412e9495-5d56-478a-847b-23d8079f1571
057e6059-8d30-47f5-9ec9-72ef5efffda7,"2023-06-21 14:24:50.548345","2023-06-21 14:24:50.000000",2,linkedin,,"User profile on LinkedIn",dead05f6-cc39-447f-849d-a23c21e5dba7,19c78641-0d80-4db0-b5b7-830b99c7d0c4
059869c9-717e-4a2b-a287-b9ffc257f182,"2024-02-09 14:09:07.839988","2024-02-09 14:09:07.000000",2,"New reference",https://acc-alkem.io/api/private/rest/storage/document/9d79d7ca-e0fb-4492-b4f8-e843d2cf5bb8,,1622ee7b-a941-4cb7-81d3-8d463deac92e,3c143989-7f75-4ea9-a8ce-66cbbc256a4b
05b1a1e5-94c1-4af9-ae13-72ff839f77fe,"2023-08-17 08:27:55.466785","2023-11-22 16:54:32.341335",3,"New reference",https://acc-alkem.io/api/private/rest/storage/document/7b3da43c-258d-455c-a9fa-10322f8758ca,,872d4518-8c62-4fd9-b7b3-cc8fbb56583c,6aee102e-b4bc-49ae-86ec-fe72b3ce05a3
065a37f0-63c2-41cf-8613-73bb6753d094,"2024-08-19 08:00:36.462114","2024-08-19 08:00:36.462114",1,"New reference (3)",,,9572eb87-42f6-4b75-83c8-2ccdc18ec0a5,26f7e577-c093-419d-ae1f-8b8fb92d8ad0
0687f283-c37a-48c7-a513-e80abcf50764,"2024-06-03 11:52:26.442078","2024-06-03 11:53:12.000000",4,"Campaign planning",https://acc-alkem.io/api/private/rest/storage/document/ab06cd1c-ecd3-45a5-a44c-5744f834855f,,65cfff5c-8ee1-43a3-9c2b-b3e422caef32,f0622c78-06c9-467c-9e50-49856987418c
06aeabe2-07c6-4e9b-8d3d-1badd9055b28,"2023-03-31 14:48:13.460221","2023-03-31 14:48:32.000000",3,"New reference",http://www.test.com,elease-31-03-23-opp,e97f01a9-1b9b-4487-a305-836a6a545813,cdf61774-4e26-4979-8fd4-6811809cc2ae
06ef0b65-1a68-4990-8f74-70019e2a3be8,"2024-02-09 13:40:00.395882","2024-02-09 13:40:05.000000",3,"New reference",https://acc-alkem.io/api/private/rest/storage/document/37e28e7c-0057-4d19-8952-aa214f2d4a08,,33c2b516-b04b-4c22-88ba-b397ea46391b,10024b62-ad53-47da-bc9a-19a649d92e7e
0744db53-9b5a-444a-9291-373cb05c53b8,"2024-06-06 07:48:01.450593","2024-06-06 07:48:01.000000",2,github,,"User profile on GitSpace",3ff1cac7-9ec0-4903-aaf9-c8c77112d5be,dcfb6e15-82cf-4732-8148-17362f21429f
07fbebad-b5ca-431b-88e0-1a2876c8559a,"2023-08-25 08:05:45.511038","2023-08-25 08:05:45.000000",2,"New reference",,,a4ee6b7d-a5ac-4188-967e-c45bb57dc0ca,e308e459-36e5-423c-8afa-b09bb58c55a7
081e6256-0b27-4a75-8f60-342d0a3f5553,"2023-05-04 10:56:10.280418","2023-05-04 10:56:10.000000",2,"New reference",,,1a8618be-1015-4fd6-a924-8f41dee11fee,bb6baa4c-9ec0-4865-8474-8023fc50cce2
0891328c-d4af-4559-9795-6c8d91a7d6a4,"2022-07-13 14:17:47.494417","2023-03-21 12:48:46.896903",2,video,https://www.youtube.com/watch?v=TPnRqFeXiP0,"Video explainer for the challenge",af8070d2-1323-4bcc-b087-3a94a7c4974a,f3034c07-c297-4b60-bb57-860168f1a00f
089ace8c-8f28-42fd-a8ec-b32fbbef5975,"2023-03-31 14:59:17.394199","2023-03-31 14:59:24.000000",3,"elease-31-03-23-opp reference",https://test.com,,fef5bce4-48b4-42c7-b3ca-9729a2f01763,5b4ebc87-0391-4fca-8904-6c5181d72400
0917b7d0-35fe-44be-ac20-7bf4704c7984,"2024-06-18 12:20:15.188732","2024-06-18 12:20:22.000000",3,"New reference",https://acc-alkem.io/api/private/rest/storage/document/bf8faea8-97ec-46a2-9544-03444b84d260,,a2fde58c-3b9a-407b-909f-7f06bdb40179,1654c569-93b4-4edf-968e-0d3b849499ba
0926ed43-9734-47d7-be71-b42e6090a62b,"2023-08-04 07:54:35.507516","2023-08-04 07:54:35.000000",2,linkedin,,"User profile on LinkedIn",fb2af7fb-6557-4580-b34b-2a02f3b55693,f59da123-7caa-40d3-b2f4-8faacbd3e525
097ba58e-a871-4547-bebc-17a37e2d3cc3,"2023-06-28 08:26:36.246515","2023-06-28 08:26:36.000000",2,github,,"User profile on GitSpace",d5638b6a-c680-474b-baad-b52585b2e89c,92434d3a-60db-410e-9162-377033e9bfc6
0ab288f5-4241-4dd3-bd53-f4d46b56ba19,"2022-12-19 15:23:57.251304","2022-12-19 15:23:57.000000",2,linkedin,,"User profile on LinkedIn",d1de2ba7-a1f9-42be-9161-f57b852b7a1d,7eaa146e-d0b2-4dbb-b93a-6f676935eccd
0abbb3cb-88fd-4778-a427-ca56cfcaecdf,"2023-03-31 14:13:40.309254","2023-03-31 14:14:00.000000",3,"release-31-03-23-hub reference",http://www.test.com,release-31-03-23-hub,ba1f59b1-f0a7-4fae-830b-6c0072bec3fc,8475a08a-e753-4a55-a9fc-c18f55d41340
0aef5a78-10a7-447d-b46a-a89565ed6d42,"2022-11-28 09:49:36.087013","2023-11-22 16:54:32.341335",4,"New reference (2)",https://acc-alkem.io/api/private/rest/storage/document/d93275fe-1294-4629-bd09-7e3f60f996f2,,67fbe88c-0119-49a2-aec9-2d2ccba06f3b,90d61856-9e05-4121-b991-f7629f6e8708
0af7fd97-cbd9-4313-bc73-a0f97d7110ed,"2023-07-28 12:22:27.448802","2023-07-28 12:22:42.000000",3,"New reference",https://test.com,aspect,dacc1c63-88d0-44ce-bbb5-4e72a95bb600,d83d05a6-885a-478b-bacc-d9cb7e59758f
0b269f6c-d62e-4bc9-8c68-8e41ee804ad0,"2024-07-11 15:40:35.865704","2024-07-11 15:40:35.000000",2,twitter,,"User profile on Twitter",61e047d9-b9e2-40f2-ba11-52b551ad8426,d3b1519d-756b-42c8-8b51-0117adc407f4
0b2bb727-f85c-4f40-bc28-fa5f0556ea5e,"2023-08-31 07:24:13.166267","2023-08-31 07:24:13.000000",2,github,,"User profile on GitSpace",60e193dc-8d09-438c-ae67-3dd662a47610,18cf89e1-1976-4e31-b9ae-a660f156ea14
0b353a00-16ef-4f9c-ab53-20c50af69569,"2023-04-21 14:53:41.720485","2023-04-21 14:53:53.000000",3,"Release - 21-04-2023 reference",https://test.com,,be6a6ac3-8f04-4686-9d3f-5fa4abaf8d74,5bf14247-6657-41d8-af2f-16c07130f249
0b472730-1df5-42d6-9c1b-e436edc5de22,"2024-05-17 15:27:15.541119","2024-05-17 15:27:15.000000",2,linkedin,,"User profile on LinkedIn",7b4d5cf7-6664-4bf0-aac1-4a0c5691dfd2,f453bf2c-b61c-4349-a461-b019471de1eb
0b479b8a-e9a1-498e-ae0e-2a02f599e80f,"2024-02-09 13:55:01.302737","2024-02-09 13:55:01.000000",2,visual,https://www.odyssey.org/wp-content/uploads/2020/08/1.-Fossil-Fuel-Free-Future-Vattenfall1-72-scaled.jpg,"Visual for the challenge",1356b966-7fa6-4049-bdb2-836a1bd26eee,5fd9b71e-17fd-41e8-b687-90134d56f802
0b690501-5695-45a6-8dc6-a8e9653f4d3f,"2022-07-11 14:53:10.058864","2022-07-11 14:53:14.000000",2,github,,"User profile on GitHub",786959bf-cfe0-4006-ac2f-cc574d8c2dce,bb1f85a1-906b-4ce7-8216-58102dff2fa1
0c5b174a-8017-4b66-a632-d70769497ad4,"2024-06-04 08:58:35.829396","2024-06-04 08:59:07.000000",4,"Campaign Program",https://acc-alkem.io/api/private/rest/storage/document/f306194f-525d-4367-aeb8-36e54f680a05,,31262e3b-caeb-4507-ad14-48803aba72b7,ca8a9e88-fba3-44d2-9cdf-8f886f2de1de
0c8a7257-5559-4e53-a2a5-48be3a7dce84,"2023-08-24 19:47:09.948360","2023-08-24 19:47:22.000000",3,"New reference",https://test.com,test,169cffd1-bdb4-4689-b473-094ce4edb1e5,39835672-fb1f-47d1-8563-a3c6cf4b2c0b
0defd305-02f8-463a-bc9c-bcc45dbd5bbb,"2023-08-22 10:09:33.513482","2023-08-22 10:09:33.000000",2,github,,"User profile on GitSpace",12a0530c-c308-4ede-b9b3-da31df0e9870,19eb1d8e-90ad-480f-afb2-b9da9f036c63
0df1ccef-6cb2-4a8d-ae57-2876bf218221,"2024-05-07 11:23:12.281429","2024-05-07 11:23:12.000000",2,linkedin,,"User profile on LinkedIn",ab191081-c24f-4f20-8873-f5d6bbb7b58e,ec3b631a-834a-4fb9-8e49-9571b403dc17
0dfad587-7742-4ab2-b87d-33d8a4f48e87,"2022-07-13 14:22:30.670345","2023-03-21 12:48:46.559269",2,video,https://www.youtube.com/watch?v=TPnRqFeXiP0,"Video explainer for the challenge",00ec4371-e51f-4999-af4a-818bc2c57a33,15cd2895-ef5f-4e62-9862-d9a452ed895a
0e3e6c8c-1e90-4093-9305-9d03656a5756,"2024-06-03 09:24:28.542381","2024-06-03 09:24:33.000000",3,"New reference",https://acc-alkem.io/api/private/rest/storage/document/8eb9ec5f-3693-4922-91c5-525a68966193,,e46a6e21-3777-4855-8020-682575844ac6,5bceae87-fe17-4ff1-98bc-e209fee9c568
0f132f28-65e7-4bb2-9b1a-04214974c1bc,"2023-08-22 10:00:58.428005","2023-08-22 10:00:58.000000",2,linkedin,,"User profile on LinkedIn",0f50c40d-ce1a-4f7f-8d6f-b124e037711b,ccb4daa2-ab4d-422d-bd31-4385bed08244
0f380006-5e90-4393-83d8-55d2308dcc84,"2023-11-16 11:31:44.644149","2023-11-22 16:54:32.341335",4,"Release-16-11-2023-space reference",https://acc-alkem.io/api/private/rest/storage/document/82bc2a39-90c2-409a-91f6-be35a1411572,,490ebc47-e296-49b0-ba1c-e539fe0d0476,6ece11e3-49ba-4f6c-8641-aed26bcb3078
0f43de97-7cb6-4dd5-b754-63d6def668c6,"2023-11-23 21:33:01.895705","2023-11-23 21:33:01.000000",2,github,,"User profile on GitSpace",dc20d9c8-000e-4819-ad84-6c26bbc49d41,80d35293-8d1c-4cb5-afd5-633139684378
0f862538-0a98-43a5-9a6e-9febdd3e1771,"2024-06-05 09:42:16.340616","2024-06-05 09:42:16.000000",2,twitter,,"User profile on Twitter",3ed42479-2f1f-4661-8237-7d109b9ec067,c9497643-7039-4cd1-91c6-a70f16faebb0
0f8a8b0a-a9ab-41f2-b75e-303ac80bcef9,"2024-07-01 07:47:42.795253","2024-07-01 07:47:42.000000",2,linkedin,,"User profile on LinkedIn",9cb704ec-c257-4108-a836-5ec3aefb0395,1d8a1e51-9cf2-4ccc-8735-6cc1a900a6e9
0fa873e9-121b-4a89-8116-879b5ccd85bb,"2024-08-09 10:52:15.533047","2024-08-09 10:52:15.533047",1,"ORganization Community Guidelines reference",https://acc-alkem.io/api/private/rest/storage/document/0d975695-9b4f-40b5-b312-311f0263ecd6,,4ef9c52f-83e7-4ef4-adb0-0ff451c08d0e,54065103-134e-41da-a0d3-7b78f96fee13
10def784-93af-4328-8a38-990f54fdd197,"2023-02-21 08:31:17.098773","2023-11-22 16:54:32.341335",4,Release-21-02-23-organization,https://acc-alkem.io/api/private/rest/storage/document/909a3f0a-1135-40c8-b9a6-8dbe30c4ab4e,Release-21-02-23-organization,e3eea80c-0ac8-4251-9141-9f14fd5a2e1d,231ce776-31e2-4f20-adb7-99b5eaf58eaa
118904da-3240-4143-b8e5-bcc5d26c075b,"2024-06-18 13:27:51.974133","2024-06-18 13:27:52.000000",2,"New reference",,,732ecb95-db65-4cb6-b429-5d008fa427ce,f59e3810-7bf6-464e-9b4c-25fe9474de0b
119d6508-6ab4-413a-afab-1391fa805713,"2023-05-31 14:55:52.716921","2023-11-22 16:54:32.341335",4,"demo-innovation-org reference",https://acc-alkem.io/api/private/rest/storage/document/6a2d2d29-f809-4cde-a3b9-a7f355ef6f61,,77b0b633-5084-4e2a-82d2-1169c9f539a6,226a24ec-a39e-457b-91f0-7ec33ca215e2
11afa05e-b0da-413f-9ac0-8d0af7098937,"2024-03-07 09:04:16.795147","2024-03-07 09:04:39.000000",3,"Release-07-03-2024-space link",https://test.com,"Release-07-03-2024-space link",c5059252-ad20-4215-b877-5b2a244c3baf,c90da297-844f-48f3-8318-7abc56a18dca
11ec38f9-843a-4f7c-8475-f45d4f31f247,"2024-04-08 08:20:56.379119","2024-04-08 08:20:56.000000",2,github,,"User profile on GitSpace",39c43587-48c3-4753-9cd7-2269f5a4eb1b,5c6013ff-a138-498a-ae3a-89e80741b65b
11fa266f-db0d-4734-816b-c84fd5b10abe,"2023-11-08 10:30:27.621792","2023-11-08 10:30:27.000000",2,github,,"User profile on GitSpace",af38ce8d-49c9-4e31-83a5-4d3ae8285b2c,77fbe48d-d564-4fb7-a5bf-6d25d27ccc57
124ac8ae-291c-4ccb-8a2e-3b4c6f7fda22,"2022-07-13 14:24:16.626626","2023-03-21 12:48:49.150618",2,video,https://www.youtube.com/watch?v=TPnRqFeXiP0,"Video explainer for the opportunity",1c47f0d6-eddc-4590-b8d8-d449f4b238c8,b9b356cf-a8c4-4e77-8a14-01dc142936cc
12cce3ae-24d3-4eb8-85e5-18a6908a27de,"2024-03-07 09:29:23.270357","2024-03-07 09:29:23.000000",2,"Create Call for Whiteboards",https://acc-alkem.io/api/private/rest/storage/document/e5836d89-0047-4b03-9210-4426e06dfda1,,a860c42b-279d-45b1-9aa5-6bd87ab825ed,497b617e-59c8-4dea-b717-04163c09f562
130d7f1d-fb49-4516-a2bc-c36dd8c57aec,"2023-05-10 08:23:09.129908","2023-11-22 16:54:32.341335",4,"New reference (4)",https://acc-alkem.io/api/private/rest/storage/document/a522d48b-96c4-46c0-be75-56b439dcceb1,,f602299c-a079-4672-93d4-cbe0748604d5,50e8ff41-c0c6-4723-aed2-11b1d41e12bc
131d7cc3-9727-4605-8cec-1b33cb1bc82c,"2023-04-21 14:01:46.009244","2023-04-21 14:01:46.000000",2,"Member discussion callout community left",https://test.com,,e927574a-0ae9-4a06-827b-8db036f1425a,30656219-b710-451b-a4da-0beca857835a
1376d242-ee9b-4d5a-8ae8-cfc2e5ceb298,"2024-04-30 18:50:44.028049","2024-04-30 18:51:15.000000",4,"Subspaces-ORG reference",https://acc-alkem.io/api/private/rest/storage/document/67469b08-c0e0-4905-846c-31c73da07629,"Subspaces-ORG description",b16733a4-6a37-4367-9f47-867a0085afd2,5a061ba9-20a7-436c-aad6-5689db391465
137d8d9a-8aab-43c6-83ae-509f58e8370c,"2023-06-21 14:24:50.688831","2023-06-21 14:24:50.000000",2,twitter,,"User profile on Twitter",4df29d67-5e6a-4a4a-9739-1c01a327edbe,19c78641-0d80-4db0-b5b7-830b99c7d0c4
13e77af1-015f-42f7-92ae-bc5dccc8e0a6,"2024-04-08 08:20:56.416935","2024-04-08 08:20:56.000000",2,twitter,,"User profile on Twitter",8b482375-95c2-4e3c-9ed9-d3b7c2d884e9,5c6013ff-a138-498a-ae3a-89e80741b65b
13f0712d-8cc8-4b5b-a835-c89c1c2951ad,"2022-11-25 10:49:36.270910","2023-11-22 16:54:32.341335",5,"chal-release-25-11-2022 reference",https://acc-alkem.io/api/private/rest/storage/document/ec3d6a88-5c46-4d08-8e9a-e6805a324fe3,"Lorem Ipsum is simply dummy text of the printing and typesetting industry. Lorem Ipsum has been the industry's standard dummy",2a35f4f0-60e5-4f2f-8388-a2b2d47d280f,a33e5118-b59d-4f24-884f-283fa223b068
14531c9b-e53a-4994-887d-da9f69712273,"2024-08-14 07:39:03.655648","2024-08-14 07:39:03.655648",1,github,,"User profile on GitSpace",868c0b9b-2b1b-49f6-9bea-9ecf85ce3a7a,4cf4a9f1-728f-454c-9d09-092999ff18a5
14596a53-db72-483c-9cfc-941ac47df98e,"2024-06-06 08:32:30.542443","2024-06-06 08:32:30.000000",2,twitter,,"User profile on Twitter",87930bbe-773c-4e43-ab28-2cd704a3d319,a30e972f-f4fc-42ac-abfe-7091094fd213
1463b96e-e504-49a3-91e8-7e0f3246fad1,"2023-07-20 14:04:05.904233","2023-07-20 14:04:05.000000",2,Alkemio,https://alkem.io,,b3fac996-92e8-4e78-a92d-9afb6ca8191b,3327e930-8c28-433e-8bf9-b584d6b9c0eb
14b77913-662a-48b1-85bb-bf94cfc0f2ee,"2024-08-14 08:40:35.174722","2024-08-14 08:40:35.174722",1,github,,"User profile on GitSpace",b6346ae3-5233-4216-8934-7dba5ce4dfec,d3609993-7db9-4677-b207-9f319f96a060
14f5779f-be75-4765-ae40-05ef9e09f9e8,"2024-04-29 06:44:01.575566","2024-04-29 06:44:01.000000",2,linkedin,,"User profile on LinkedIn",476cb212-68c3-474d-963d-f87f84ef7d4e,fd96dbeb-5420-443b-9a78-cb9b5445937d
1576c187-b0dc-4f72-a345-b043fe10ed42,"2024-08-29 08:23:46.095567","2024-08-29 08:23:52.000000",2,"New reference",https://acc-alkem.io/api/private/rest/storage/document/88ffe5ed-79c7-4b8f-bf2e-70aa8efed7e7,,c403d7eb-8b99-4dd5-9693-c0ebae2ec679,d7dc6eb0-6695-4838-89fe-f4e52b475cad
15d32c65-695c-4a5c-a6b2-888ccc755ce0,"2022-07-13 14:17:47.498710","2023-03-21 12:48:46.896903",2,jitsi,https://meet.jit.si/ecoverse_un-sdgs_ch1,"Jitsi meeting space for the challenge",a9b622a4-931e-42d0-bca0-c93fca1adc5a,f3034c07-c297-4b60-bb57-860168f1a00f
15d4acbc-f835-491e-8114-92dc99cafa35,"2023-01-26 14:07:26.544654","2023-01-26 14:07:26.000000",2,twitter,,"User profile on Twitter",ecb2f024-7188-43c5-9170-f5d58204b239,3d767244-9dbd-45c7-98b0-95f864a1be22
16ab68bf-2efb-4689-a8bf-7f905ab649f1,"2023-11-08 09:59:58.516147","2023-11-22 16:54:32.341335",3,"New reference",https://acc-alkem.io/api/private/rest/storage/document/cc20afc9-bf0e-4e17-807f-78aa2bb724f3,,4aa83fc4-1e6c-4b8e-a804-136a47137d41,280c4f2f-4548-47df-ae17-9a23b24b3b2a
16eeeee3-2669-4bd1-ba6e-a125479efaaf,"2024-02-09 12:39:06.132872","2024-02-09 12:39:06.000000",2,github,,"User profile on GitSpace",51bb7fc0-ed59-41e4-bedf-d90984868993,6a53aa65-0574-41d9-bb91-61365a76a733
174887cb-0074-4892-b351-36cb81fbe2a4,"2024-08-13 14:32:19.808892","2024-08-13 14:32:19.808892",1,github,,"User profile on GitSpace",06b2b9ba-9766-4859-871c-2a5b72ef55da,f5c8d310-cd4b-44ba-be5c-a3d214ee1efe
17d54d1c-dd66-4667-b172-059c29dcffe5,"2023-11-23 21:33:01.906523","2023-11-23 21:33:01.000000",2,twitter,,"User profile on Twitter",1d0f423e-229e-4126-9a9f-8701e6645e45,80d35293-8d1c-4cb5-afd5-633139684378
1820d6e3-d71f-4bef-8682-8cbd51cb67f2,"2024-06-25 07:57:13.968911","2024-06-25 07:57:14.000000",2,"guidelines7 reference",https://acc-alkem.io/api/private/rest/storage/document/2f6ab1da-1f9e-438b-a30e-ab36f4f275eb,,8fbd53b0-d54e-4a4e-85e6-9a2c0d681da2,3b93c682-b19b-44d8-854a-00a5262ce46f
18979c6a-b97e-4bea-b1bf-c5872c855e09,"2022-07-13 14:23:48.423228","2023-03-21 12:48:48.714274",2,jitsi,https://meet.jit.si/ecoverse_un-sdgs_food-sec,"Jitsi meeting space for the opportunity",b9ae8863-8d49-4384-8635-16b182b57213,92609d38-75c3-4ff9-9d31-c668f400a35e
18bbe01c-8cb0-4640-81e7-76a11fc0a73a,"2023-06-21 11:13:04.312968","2023-06-21 11:13:04.000000",2,twitter,,"User profile on Twitter",743985ad-6005-4238-89cc-0b8062719888,3d872e2f-0cf5-42d7-b7ab-4e2bb4cdb64e
196ccbbf-fd3d-4a64-8976-97049e8d9958,"2023-11-16 14:56:25.061274","2023-11-16 14:56:25.000000",2,twitter,,"User profile on Twitter",36360198-9dd7-43a7-84e4-ef9fb292e693,c9e669a5-caf9-49b7-b5d8-3e57db7ddda3
1a0cbc13-24c0-4cf2-8e0e-31943b7f9c2c,"2022-07-13 13:25:57.241833","2022-07-13 13:26:03.000000",2,github,,"User profile on GitHub",ed7454c6-dd2c-4054-b849-5cde68f10659,73b4ac3c-39a5-4a53-8b2f-b0826083c66f
1b2a1031-e55d-47d3-8383-53abe920f154,"2023-04-06 14:56:24.848316","2023-04-06 14:56:32.000000",3,"test reference",test,test,49d3b882-f1b9-4356-b167-8cc2f582e44f,703edd69-6194-420f-84ab-896bd2c9fa9e
1b72d31a-78a5-42d7-8289-02f983c87e97,"2023-01-26 14:11:01.634955","2023-03-21 12:48:48.273732",3,Google,https://www.google.com/,"This is google",7dea0d67-97f1-4c81-ae3b-68c20f936dc9,15f80f4d-e9b1-4555-9a4a-52acf7629efe
1be7e4da-36f1-4661-9b75-9fa38565873f,"2024-07-26 09:21:43.782189","2024-07-26 09:21:52.000000",4,"Org-july26-2024 reference",https://acc-alkem.io/api/private/rest/storage/document/41970cac-522d-41ed-b5d3-727a730e3559,,855a858d-42d3-4cdc-ac95-55bbbbcadb06,5cd79219-be7f-4652-8d1f-7cfbb67701e5
1bf84bcb-3cd5-4f92-9835-e00e2bfe91cb,"2023-04-06 15:45:32.271664","2023-04-06 15:45:37.000000",3,"Release-06-04-2023-challenge reference (2)",,,78d1e9e0-d9ac-499b-a70f-4ed2e823ef80,e4f0e001-551b-42ea-a84f-3da8e7d0bc94
1c31e3cd-a124-4cf1-9e77-c59a384bf04f,"2024-05-28 13:14:29.715140","2024-05-28 13:14:29.000000",2,github,,"User profile on GitSpace",f216c162-8bb9-4eb9-9168-7639c72cd5f6,f34f48a1-a510-44f8-9012-6083d4d4c478
1c3e063a-8db3-4aa0-bf71-976ddfefe186,"2023-01-26 15:13:37.560693","2023-01-26 15:13:37.000000",2,github,,"User profile on GitHub",add68d83-be16-455a-b0cc-4a80a3863bf7,1aa0cc54-d68d-4d67-84e0-cb43bdcf7a90
1c58f543-d982-4410-b263-648316f1b819,"2024-02-09 12:47:46.249233","2024-02-09 12:48:01.000000",3,"Release-09-02-24-space link",https://alkem.io/,,1c4a96b9-e4d1-4d95-a970-6456450f12e6,d799e3f8-599a-4958-b5e3-ede78024d4fa
