id,createdDate,updatedDate,version,templatesSetId,authorizationId,profileId,states
00026cc2-7540-4d18-95a1-119e6db250ea,"2024-05-09 14:43:33.821245","2024-05-09 14:43:33.000000",2,0a475f39-7f42-42fc-8d7d-0bdce97649a1,0f2b050e-c2f2-42d3-9daf-4358d9065748,5de9b165-c26d-4de9-aca9-8cb3946af7fa,"[{"displayName":"state 1","description":"Subspaces -Create new Innovation Flow template\n\n1.  Subspaces -Create new Innovation Flow template\n2.  Subspaces -Create new Innovation Flow template\n3.  Subspaces -Create new Innovation Flow template\n\n> Subspaces -Create new Innovation Flow template\n\n***\n\nSubspaces -Create new Innovation Flow template\n\n<br>\n\n![](https://acc-alkem.io/api/private/rest/storage/document/d2febf52-0611-49cf-930b-94ac943977e7)\n\n<br>"},{"displayName":"state N","description":"Subspaces -Create new Innovation Flow template"}]"
0044e5b9-1e87-4c80-89e1-f15296d5b8e0,"2024-04-10 11:14:02.010964","2024-04-10 11:14:02.000000",2,0d5a7acf-064c-40e2-b02d-3c6ed9486660,aec1359e-cd07-448f-8c3b-7bc8f44b9def,ccf23228-bdfa-4377-be47-8a2625cd9def,"[{"displayName":"Key Insights","description":"👍 Reviewing essential concepts and discoveries"},{"displayName":"Brainstorm","description":"💡 Organizing ideas and strategies"},{"displayName":"Notes","description":"📝 Capturing thoughts and observations"},{"displayName":"To Do","description":"☑️ Managing tasks and priorities"},{"displayName":"Other","description":"🌟 A flexible space for miscellaneous content"}]"
0418a5e2-874e-4088-a76d-4a28f2b67627,"2024-04-10 11:32:33.149537","2024-04-10 11:32:33.000000",2,0d5a7acf-064c-40e2-b02d-3c6ed9486660,cbc93466-187d-4161-986b-aed0f2e1df92,04f37a7b-960b-4fc5-ba7e-ef0b0024ba1b,"[{"description":"","displayName":"Exploreren"},{"description":"","displayName":"Voorbereiden"},{"description":"","displayName":"BegrijpenenOntwerpen"},{"description":"","displayName":"Valideren"},{"description":"","displayName":"Implementeren"},{"description":"","displayName":"Afronden"}]"
04652794-121d-4768-85aa-6854c82bda41,"2023-05-03 15:03:56.385395","2024-03-11 08:37:35.329412",2,54d0b99c-5836-4564-bb4a-7d8fc75e6e48,4f0c7f69-4bb4-4fcf-8808-20684d84ddef,59624a10-5acb-433e-b5d6-865b2ffc1622,"[{"displayName":"new","description":""},{"displayName":"beingRefined","description":""},{"displayName":"inProgress","description":""},{"displayName":"complete","description":""},{"displayName":"abandoned","description":""},{"displayName":"archived","description":""}]"
050e919b-fd38-4872-a983-4abcfa6ffffd,"2023-07-20 13:04:50.815525","2024-03-11 08:37:35.353972",2,7693e4ba-7474-4646-a2fb-c1ca88a55cf5,abc8ec29-1896-46d8-9fcc-73099d4c094d,095266d1-db29-46e7-86a7-b9a42350acdd,"[{"displayName":"new","description":""},{"displayName":"beingRefined","description":""},{"displayName":"inProgress","description":""},{"displayName":"complete","description":""},{"displayName":"abandoned","description":""},{"displayName":"archived","description":""}]"
053e16a1-905b-4d44-88e4-56d86d2b3064,"2023-04-27 10:48:16.527952","2024-03-11 08:37:35.375573",2,36cf08c9-437d-47ff-ba16-bb3546f1b0ad,1f91752d-4aed-4686-823f-93d5b76ec9c1,db874535-17e9-4e88-a676-913c16c7992c,"[{"displayName":"new","description":""},{"displayName":"beingRefined","description":""},{"displayName":"inProgress","description":""},{"displayName":"complete","description":""},{"displayName":"abandoned","description":""},{"displayName":"archived","description":""}]"
05fbb43d-05df-4498-b23e-7365b7d5d92e,"2023-09-08 13:30:01.384897","2024-03-11 08:37:35.399680",2,ff653686-a34a-49f1-82ca-84b731956ba2,0586ec97-aebb-4a79-8398-cb716d8ed04d,1d5c8a09-e61a-4191-a0a1-76400ec924d6,"[{"displayName":"new","description":""},{"displayName":"beingRefined","description":""},{"displayName":"inProgress","description":""},{"displayName":"complete","description":""},{"displayName":"abandoned","description":""},{"displayName":"archived","description":""}]"
066ab1bb-57c0-414f-a460-1b9fea7f2a1f,"2023-08-22 10:22:29.098138","2024-03-11 08:37:35.422107",2,04df4dee-026f-46b7-85cb-208ad4ca971a,dc8c4673-45d8-4b7d-89b4-7444a6d279d3,92ecc72f-d829-4ff3-a5a2-d8190836a338,"[{"displayName":"Design","description":""},{"displayName":"Planning","description":""},{"displayName":"Implementation","description":""},{"displayName":"MEAL","description":""},{"displayName":"Closure","description":""},{"displayName":"Reporting","description":""}]"
06f9b06b-13e4-45c5-b6a9-a82ffa4a20c1,"2024-07-19 12:27:24.215264","2024-07-19 12:27:24.000000",2,1ffe3a9c-f5fc-4546-ac36-dfadb5d9991e,35b40072-d4ba-48bf-9385-90a83914e477,524c79d0-315d-47b8-b147-fe5255580cb6,"[{"displayName":"Explore","description":"🔍 A journey of discovery! Gather insights through research and observation."},{"displayName":"Define","description":"🎯 Sharpen your focus. Define the challenge with precision and set a clear direction."},{"displayName":"Brainstorm","description":"🎨 Ignite creativity. Generate a constellation of ideas, using concepts from diverse perspectives to get inspired."},{"displayName":"Validate","description":"🛠️ Test assumptions. Build prototypes, seek feedback, and validate your concepts. Adapt based on real-world insights."},{"displayName":"Evaluate","description":"✅ Assess impact, feasibility, and alignment to make informed choices."}]"
070c33a9-f37d-4d86-955a-6ce1873fff88,"2023-03-01 14:28:20.204726","2024-03-11 08:37:35.450445",2,f3417c04-3f57-4a88-a0d3-7606673cb80f,6b92785b-ce87-4f9c-bc69-429185382943,c408a57b-06f6-4689-9725-5d3712ed9956,"[{"displayName":"new","description":""},{"displayName":"beingRefined","description":""},{"displayName":"inProgress","description":""},{"displayName":"complete","description":""},{"displayName":"abandoned","description":""},{"displayName":"archived","description":""}]"
070c618d-7749-4708-a387-60a4a68e2d3d,"2023-12-05 12:09:30.909655","2024-03-11 08:37:35.473506",2,0f814793-aa76-447e-b143-f5693d764918,60191d90-b060-47c6-a724-9aae67ed1391,cf8f51eb-7920-4131-85c7-c843db06f0d4,"[{"displayName":"new","description":""},{"displayName":"beingRefined","description":""},{"displayName":"inProgress","description":""},{"displayName":"complete","description":""},{"displayName":"abandoned","description":""},{"displayName":"archived","description":""}]"
071deae8-a8bf-4901-b2ed-9fa3937b67db,"2024-07-05 08:32:51.062974","2024-07-05 08:32:51.000000",2,63df3923-0338-4c8d-980d-324c0525454d,8f6ceed5-3a40-43ad-92c9-46ab10eb77c2,636741ad-2d69-4705-a4c0-1b764e7b1564,"[{"displayName":"Explore","description":"🔍 A journey of discovery! Gather insights through research and observation."},{"displayName":"Define","description":"🎯 Sharpen your focus. Define the challenge with precision and set a clear direction."},{"displayName":"Brainstorm","description":"🎨 Ignite creativity. Generate a constellation of ideas, using concepts from diverse perspectives to get inspired."},{"displayName":"Validate","description":"🛠️ Test assumptions. Build prototypes, seek feedback, and validate your concepts. Adapt based on real-world insights."},{"displayName":"Evaluate","description":"✅ Assess impact, feasibility, and alignment to make informed choices."}]"
0761972a-3845-4fa9-9a9a-278202148a2f,"2024-06-05 09:37:16.808341","2024-06-05 09:37:17.000000",2,11effac0-d116-4349-8306-a0fc8463e4ba,16007aed-c383-4b19-92bf-fce93e8e103b,9643ca8b-8a0d-4ca3-a495-aa893331e4dc,"[{"displayName":"Explore","description":"🔍 A journey of discovery! Gather insights through research and observation."},{"displayName":"Define","description":"🎯 Sharpen your focus. Define the challenge with precision and set a clear direction."},{"displayName":"Brainstorm","description":"🎨 Ignite creativity. Generate a constellation of ideas, using concepts from diverse perspectives to get inspired."},{"displayName":"Validate","description":"🛠️ Test assumptions. Build prototypes, seek feedback, and validate your concepts. Adapt based on real-world insights."},{"displayName":"Evaluate","description":"✅ Assess impact, feasibility, and alignment to make informed choices."}]"
076dd2ca-2ad7-4cd8-b1db-e577a7be446c,"2022-08-31 09:42:51.470846","2024-03-11 08:37:35.524936",2,7b0f9fe4-3f01-450e-a3b8-2b5334e1270b,32978002-068b-4155-a5b2-1c0b275b3e68,900d6b12-dc35-457b-bf73-802274906fc8,"[{"displayName":"new","description":""},{"displayName":"beingRefined","description":""},{"displayName":"inProgress","description":""},{"displayName":"complete","description":""},{"displayName":"abandoned","description":""},{"displayName":"archived","description":""}]"
07784197-16a4-4860-b8f1-4e58f94e4b45,"2023-08-04 11:27:05.424118","2024-03-11 08:37:35.548009",2,57f54133-2923-4982-94b3-ab6531834bfb,90665e25-cddf-4218-8b52-d854df05806f,a15752c6-94a0-495f-9a17-9972cdbaaff4,"[{"displayName":"new","description":""},{"displayName":"beingRefined","description":""},{"displayName":"inProgress","description":""},{"displayName":"complete","description":""},{"displayName":"abandoned","description":""},{"displayName":"archived","description":""}]"
078a6b40-1cb9-40f6-a435-6e50b5a246ba,"2024-06-06 07:50:37.117249","2024-06-06 07:50:37.000000",2,9d476b3b-a822-4395-bee2-15513cb90a88,66883821-923b-41e0-bd47-87f005353b3f,53714327-4e1d-487e-ae9f-b3d36b8947ff,"[{"displayName":"Key Insights","description":"👍 Reviewing essential concepts and discoveries"},{"displayName":"Brainstorm","description":"💡 Organizing ideas and strategies"},{"displayName":"Notes","description":"📝 Capturing thoughts and observations"},{"displayName":"To Do","description":"☑️ Managing tasks and priorities"},{"displayName":"Other","description":"🌟 A flexible space for miscellaneous content"}]"
07cec5f3-b881-4c70-a8c4-c083762e7824,"2024-08-14 08:48:37.653862","2024-08-14 08:48:37.000000",2,1719e532-9fbf-45fd-862f-19dd3d4d42b1,4c2b262a-7d43-4001-a83f-4ab8f00310e2,07fe8826-d4c5-48cb-a675-9ace2bc029fc,"[{"displayName":"Key Insights","description":"👍 Reviewing essential concepts and discoveries"},{"displayName":"Brainstorm","description":"💡 Organizing ideas and strategies"},{"displayName":"Notes","description":"📝 Capturing thoughts and observations"},{"displayName":"To Do","description":"☑️ Managing tasks and priorities"},{"displayName":"Other","description":"🌟 A flexible space for miscellaneous content"}]"
08619ac1-03cf-4bc5-a5b7-4182104cbac0,"2024-03-11 09:46:34.602868","2024-03-11 09:46:34.000000",2,e381dcad-0b33-4b2e-84eb-ba0b59e9c41a,269ddd18-33e1-47d4-a195-d27aafcb6faa,d9726f96-57ae-4d5d-be8c-453cf75f9c45,"[{"description":"","displayName":"Opp"},{"description":"","displayName":"Definieren"},{"description":"","displayName":"Specificeren"},{"description":"","displayName":"Ontwikkelen"},{"description":"","displayName":"Gebruiken"},{"description":"","displayName":"Parkeren"}]"
08aa8412-3d10-4353-b004-eb9c2ef25b73,"2024-06-25 08:08:11.269660","2024-06-25 08:08:11.000000",2,2cfa7111-2887-4222-8684-4374e28a8cff,cf99bb59-d807-4672-aaea-600deeb0aaa2,063a442b-b614-471e-81ab-b20a962b17ba,"[{"displayName":"Key Insights","description":"👍 Reviewing essential concepts and discoveries"},{"displayName":"Brainstorm","description":"💡 Organizing ideas and strategies"},{"displayName":"Notes","description":"📝 Capturing thoughts and observations"},{"displayName":"To Do","description":"☑️ Managing tasks and priorities"},{"displayName":"Other","description":"🌟 A flexible space for miscellaneous content"}]"
09616c95-386e-41b3-b27d-10c1adbb50e5,"2024-07-11 15:15:08.347134","2024-07-11 15:15:08.000000",2,657de012-49a5-4380-a301-465bcb756c3c,37bbd226-4ff1-46e1-acd8-bbf1cf81ea93,2b98ba76-9fd9-42d1-999e-8c95980a880c,"[{"displayName":"Key Insights","description":"👍 Reviewing essential concepts and discoveries"},{"displayName":"Brainstorm","description":"💡 Organizing ideas and strategies"},{"displayName":"Notes","description":"📝 Capturing thoughts and observations"},{"displayName":"To Do","description":"☑️ Managing tasks and priorities"},{"displayName":"Other","description":"🌟 A flexible space for miscellaneous content"}]"
0ac0c53e-eb2f-4140-ab68-1dd4ef36460f,"2024-08-12 07:34:54.099275","2024-08-12 07:34:54.000000",2,9b336394-d5f9-4bab-ad2d-705f1c51d750,a204e12e-9795-4787-b1e3-c8275ae20984,76f19fed-80ea-4cb0-a495-810d617d49e0,"[{"displayName":"Explore","description":"🔍 A journey of discovery! Gather insights through research and observation."},{"displayName":"Define","description":"🎯 Sharpen your focus. Define the challenge with precision and set a clear direction."},{"displayName":"Brainstorm","description":"🎨 Ignite creativity. Generate a constellation of ideas, using concepts from diverse perspectives to get inspired."},{"displayName":"Validate","description":"🛠️ Test assumptions. Build prototypes, seek feedback, and validate your concepts. Adapt based on real-world insights."},{"displayName":"Evaluate","description":"✅ Assess impact, feasibility, and alignment to make informed choices."}]"
0b865d47-da71-4753-aec6-f25d96bd0599,"2023-03-28 14:07:27.503024","2024-03-11 08:37:35.574196",2,d3acc455-88f2-4c69-8639-6a87c4fa75d9,5efaad1d-a03e-4305-81f4-ba42e5f19c12,42b35541-5cd9-4022-9c3a-f489d6ba9f68,"[{"displayName":"new","description":""},{"displayName":"beingRefined","description":""},{"displayName":"inProgress","description":""},{"displayName":"complete","description":""},{"displayName":"abandoned","description":""},{"displayName":"archived","description":""}]"
0baeb0dd-dd6e-4756-ac1f-55858d0f2ce9,"2023-02-21 08:33:12.999663","2024-03-11 08:37:35.597684",2,d22f15d8-ae29-4189-8c73-2a95327332ef,2948ae90-d59c-439e-a50e-aa1490e24f7c,1a666840-4455-4c07-87c6-fa9de89c1113,"[{"displayName":"new","description":""},{"displayName":"beingRefined","description":""},{"displayName":"inProgress","description":""},{"displayName":"complete","description":""},{"displayName":"abandoned","description":""},{"displayName":"archived","description":""}]"
0bb11b6f-5d98-469b-9bf7-f257d6161aa0,"2023-08-30 15:20:13.626501","2024-03-11 08:37:35.621959",2,99338890-1dd2-43f7-8bdd-6eb8b6403dd6,d4b3508b-8090-4c52-aa75-ca823043bae9,a8a89e48-d68a-44ef-add9-7bb029876602,"[{"displayName":"new","description":""},{"displayName":"beingRefined","description":""},{"displayName":"inProgress","description":""},{"displayName":"complete","description":""},{"displayName":"abandoned","description":""},{"displayName":"archived","description":""}]"
0c978b28-0bf1-4bea-87e4-2254259437ac,"2024-04-30 19:55:13.025163","2024-04-30 19:55:13.000000",2,f56f78c1-04f0-4d4b-99c3-82e2e20e55c9,6c7f03e3-346c-4386-877d-4e46117e3f67,4b68538f-3de2-491d-8b43-502895263b7e,"[{"displayName":"One","description":"1"},{"displayName":"two","description":"2"},{"displayName":"3","description":"three"},{"displayName":"four","description":"4"},{"displayName":"***","description":""},{"displayName":"'","description":""},{"displayName":".","description":""},{"displayName":"/","description":""},{"displayName":"-1","description":""},{"displayName":" ","description":""}]"
0d494dbc-9969-4571-a27f-c684e5e52c81,"2023-09-28 08:58:32.305679","2024-03-11 08:37:35.645154",2,ae268252-04ff-4c23-9c20-679f1cae316d,f1f62ddc-8c73-4b15-8089-78b625e4349d,1ce7bf69-1867-4bd2-969d-5472ca6cb94f,"[{"displayName":"Opp","description":""},{"displayName":"Definieren","description":""},{"displayName":"Specificeren","description":""},{"displayName":"Ontwikkelen","description":""},{"displayName":"Gebruiken","description":""},{"displayName":"Parkeren","description":""}]"
0ee54fc2-7c45-47da-b273-c438729b9bce,"2022-08-24 12:04:14.000000","2024-03-11 08:37:35.670681",1,c628500e-1736-4ade-8b50-7ed447ca18f1,e6636383-394d-4c83-b0ac-f685803746dc,0d37d905-724b-4d7f-a3d6-94ce69963c2d,"[{"displayName":"new","description":""},{"displayName":"beingRefined","description":""},{"displayName":"inProgress","description":""},{"displayName":"complete","description":""},{"displayName":"abandoned","description":""},{"displayName":"archived","description":""}]"
100b1ca5-f505-4255-8890-36ff4b188389,"2024-08-29 08:21:45.415834","2024-08-29 08:21:45.000000",2,21f9ecc1-59b0-4c93-bfae-8c00d99264f8,62de2350-29a8-4767-b2ad-89cc3721441f,4a0166f2-af9d-4256-8652-aef8d16e0de6,"[{"displayName":"Key Insights","description":"👍 Reviewing essential concepts and discoveries"},{"displayName":"Brainstorm","description":"💡 Organizing ideas and strategies"},{"displayName":"Notes","description":"📝 Capturing thoughts and observations"},{"displayName":"To Do","description":"☑️ Managing tasks and priorities"},{"displayName":"Other","description":"🌟 A flexible space for miscellaneous content"}]"
