id,createdDate,updatedDate,createdBy,version,authorizationId,storageBucketId,displayName,tagsetId,mimeType,size,externalID
008ebc28-d514-4637-a6f0-619b9dc043d2,"2023-11-06 14:54:16.231329","2023-11-06 14:54:16.000000",efea4dfb-af17-411c-bf28-e42b390eebb0,2,44816527-4fb8-40d0-912f-f176fc64f385,NULL,"WhiteboardTemplate-very very big file-2fb80c01-4d8b-4a01-8da3-4a990836ef55",962080fe-d1ca-417a-b9ab-20972b5ad114,image/png,252972,QmS5DUtnCtFK2FkWgrc4SwacsW23toNqFx9vwUHs7Dvrey
0090b779-88af-4add-8a85-aeeb52bcfb21,"2024-06-21 05:33:55.742941","2024-06-21 05:33:55.000000",efea4dfb-af17-411c-bf28-e42b390eebb0,2,7e9429db-7e9b-4ed6-bd11-4037575e7490,e725cb4f-9e34-4df8-a356-4465080752af,Whiteboard-whiteboard-banner.png,4109d9b0-e247-4987-a17b-4db4a768bddb,image/png,253808,6ead135746a3e6111eb7c5ba5cd62ed7b29794d9b063ec558200783bf3c79e7e
009db452-adae-444c-ae95-58bd92d9c1e2,"2023-05-17 16:11:34.502286","2023-10-11 12:06:56.896104",NULL,2,edc5ea53-39a7-48ab-a218-edf3561f17b2,c623c5f4-c9e7-41c4-a322-e2c2fcedeafe,Canvas-undefined-bannerNarrow.png,829dbb70-c45c-4498-bb24-5c0145dc1b76,image/png,47185,QmRAvRdTVQNAjjLRmBcVBXBGHXMzGP8Mema8DsSqmZ6Vpt
00a9779a-4d3d-4973-9ec8-fed9be12d0e4,"2023-05-11 10:20:10.180943","2023-05-11 10:20:10.000000",NULL,2,5b3640e4-56f8-46e8-8c18-099c66806db2,7c0f78fd-be09-442d-a9bb-a236b538adc9,Qmev6BHkvJ5m6KACpbQXpg6Kg76T38Br4XQMY3kxKZuG6p,a2acadc6-f701-4a21-aed5-b4cf4c1bb0b5,image/jpeg,73258,Qmev6BHkvJ5m6KACpbQXpg6Kg76T38Br4XQMY3kxKZuG6p
00b6ad08-6162-4ada-b669-39d485ac0b71,"2024-02-29 10:55:47.789363","2024-02-29 10:55:47.000000",efea4dfb-af17-411c-bf28-e42b390eebb0,2,36f2c8b0-e889-4980-a2e8-9455b80ff990,9d5b8126-f2fd-4199-82fc-e6816579b0c9,Whiteboard-whiteboard-3973-banner.png,1af8848b-95cd-4b1e-975c-7b52d85e4dc6,image/png,640,548b9597f64d6c17c1d52829b5fd79bdbe25f69e48051c4521894cf179fc4455
010d048c-eb31-4abf-895b-3db3b6959ebb,"2023-08-03 12:28:18.331527","2023-10-11 12:06:54.565418",NULL,2,7f8f255b-0de4-445f-9881-2bb17b3c05c6,3296437e-cd1f-4427-98a5-babaa6be3590,newFile.jpg,ce3407cd-1b56-429a-926d-c817d844fd75,image/jpeg,208943,QmSB4zLmVB5UEEK61z5pRDNUNYY1yPpRKhrDASwY8d8jaK
010d6eee-8be2-4d16-b7d2-9cec5d59e0b7,"2023-11-22 13:19:22.418853","2023-11-22 13:19:22.000000",efea4dfb-af17-411c-bf28-e42b390eebb0,2,392c6104-4428-43b0-9061-eb915d65c8f6,bb31e747-4188-4aef-9536-7e6d5c79fcac,,995f323d-181a-43d2-9a35-cf963206b197,image/jpeg,31831,QmeXoDWY86iPCwdCZVgD2becmbgN2wy5XC9RC832ffV22z
014514ec-7a11-4c51-9e94-56c84419f3e9,"2023-11-09 15:19:52.375149","2023-11-09 15:19:52.000000",efea4dfb-af17-411c-bf28-e42b390eebb0,2,583c45f6-aec4-462a-a2d4-ebc626353742,47e38a35-b1eb-4b6d-a7af-32b66edbdb7a,digicampu-opp.jpeg,f9d04ce6-cceb-4665-afc0-c11ff5e3fc4f,image/jpeg,88400,Qmd7NzXeyFzWamdxP2oQLQkC3mPZt49rjqkmq1qQyZ1vXe
017a3f19-abf9-43fe-9ea8-bd804c8efac3,"2024-01-11 10:07:42.496410","2024-01-11 10:07:42.000000",efea4dfb-af17-411c-bf28-e42b390eebb0,2,dded69ef-97bc-4c8f-8a24-19a813d24539,93663b5d-ae36-4528-bbcb-f85a649e0bfc,newFile.jpg,c521847a-a584-4260-8faf-be89c0fb95d0,image/jpeg,63995,QmdJTm5P7hrHDbn8sMW5961M1vZwGQaumZFXtiG5DLsakR
018094aa-65c6-43bc-bec6-08abb9b2b362,"2023-05-11 10:20:32.828127","2023-05-11 10:20:32.000000",NULL,2,5e8792e1-63cc-45ee-91a3-49cb1baff571,7b800935-ee58-47b6-9e8f-17cb7d8f1fb5,QmNsuFQ6H4sKD8ey4wnj5ik9McWjq3vhKymf5EBYd7unsh,5622efbf-4b55-4dce-955b-b4a2a83e94e0,image/png,14374,QmNsuFQ6H4sKD8ey4wnj5ik9McWjq3vhKymf5EBYd7unsh
018c1509-616c-4855-8975-867bd4663b64,"2023-11-08 10:43:38.231304","2023-11-08 10:43:38.000000",2de21941-a21f-4cfc-a076-3aa3bc74157e,2,cdebc420-7ac4-4634-b940-d2b141abcb5c,a8fea6ff-0f24-42f9-b727-db7f59ceca0f,alkemio.jpeg,16359a0c-53e5-4af0-9681-c4973bdf9f91,image/jpeg,72364,QmYoRXNvzmupVXQEAkwBQGx5nGENfvHgtJst7TE23m1J6F
018edc03-16c1-4226-ad05-3fc1c04d256a,"2023-07-19 14:57:06.060629","2023-07-19 14:57:06.000000",NULL,2,6b21db24-2c6d-44ec-961d-87aba409d1c2,a136a115-d806-4db1-a201-81a4d3ce87cb,Whiteboard-undefined-bannerNarrow.png,be0f175c-b949-4d28-8082-d0ab385f84ce,image/png,40712,QmP2yi7NK81TvnfiyxS7KvW9kr95ETjGtmFRi96KT4W4Mr
01b887f6-3ff2-4648-bc5e-00b54432dd59,"2023-05-11 07:47:54.381733","2023-10-11 12:06:52.419735",NULL,2,743f97c0-0435-4db1-8b20-044021166546,3d62b713-6e3b-4091-b4b8-996f50d82f8c,QmemEkTWKauqhcFpMafhQ166Z92fkeCgTp5aiHRdbtJXMu,caec2254-8da1-4496-8716-6dc023b1490f,image/jpeg,825272,QmemEkTWKauqhcFpMafhQ166Z92fkeCgTp5aiHRdbtJXMu
01be78a5-dfce-4717-959d-e224d0c9fa0f,"2024-07-31 08:24:31.497930","2024-07-31 08:24:31.000000",efea4dfb-af17-411c-bf28-e42b390eebb0,2,4846dcff-e8c0-4f9b-8b63-1a15fee206f6,5c89bcce-b84e-4ec5-87e0-9038cf8595da,Whiteboard-whiteboard-bannerNarrow.png,b090966e-6aa4-4394-a357-7c1b6c1c786f,image/png,46863,311d52fb7f32316ff1f170ec8fc295391446f99ed1f3f8e7cfd251c3a4d70978
01c04ae5-5498-4f76-a960-a5068a578eb4,"2023-08-04 10:23:32.808084","2023-08-04 10:23:32.000000",NULL,2,461337d4-ba88-4779-bfb4-a10a79bf4042,17d7a659-92c3-4e56-8833-b60e6cc0e6a3,Whiteboard-undefined-bannerNarrow.png,859cf352-0ef7-4c2a-91cc-8c4af30b1744,image/png,57863,Qmcup1zCZEvNNBkUL12bj45gFBAFe8p9ukGR2tZbwjzSAP
021248a0-abe0-42bd-9ae4-b7760cea2704,"2023-12-05 15:46:45.210999","2023-12-05 15:46:45.000000",efea4dfb-af17-411c-bf28-e42b390eebb0,2,a4e033b1-7521-47e4-a816-ed4d7f12be63,NULL,alkemio_foundation.jpeg,32a70c3a-e3ce-4314-87f0-dd529dad6bf7,image/jpeg,47877,QmfVvpUmKkQMW5E95az43UsCmH2k6bwayLALtFVgwETHDc
021e2ca8-d0d4-432e-8ac2-e03fa3afb4bc,"2023-05-11 10:20:21.765240","2023-05-11 10:20:21.000000",NULL,2,0b34d7b8-78fe-4073-a8b7-663955c7151f,c43bcf9f-d412-4ce9-bef2-9e6c0adf380d,QmSPyHut4j7yNKg1PP7Dm29tHc4fNTkSRhru4hDyiFSy5B,110694ea-b50b-476e-858e-c3e803e5c35a,image/jpeg,161678,QmSPyHut4j7yNKg1PP7Dm29tHc4fNTkSRhru4hDyiFSy5B
022c4e89-ee79-4d36-afae-3ca2b796dd11,"2023-08-25 07:49:19.596547","2023-08-25 07:49:19.000000",NULL,2,e3f267ee-3d74-4691-80ca-2d2f51158e73,b3641385-6519-41b0-8eba-12b392fc89e6,Whiteboard-undefined-bannerNarrow.png,69aa0210-bbf9-4a12-9a55-08da9c3673b3,image/png,48012,Qmc3y1kHSLTjtXT3ZQxhEA1iU9xn1VQDF85bymsNjZBXnJ
022c8ceb-5ee9-40b8-b0cb-9afa04cf0e7e,"2023-05-11 10:20:38.715186","2023-05-11 10:20:38.000000",NULL,2,770fbf59-727c-46e9-a0a4-2e01c9deb066,c85a3275-f989-43ff-89a9-113c0142c7f8,QmcEVwWBJmZrvHB13AH8UA6cSL5p6vXkdZNoBs5vmP2bzB,c1d834cf-b4c9-4fc3-9797-ae02c9f09c23,image/jpeg,78574,QmcEVwWBJmZrvHB13AH8UA6cSL5p6vXkdZNoBs5vmP2bzB
022e4b08-9c8f-448d-9214-f42a2aa47ce7,"2024-09-04 13:17:43.656672","2024-09-04 13:17:43.000000",9d988eb6-8c2a-48de-acba-78aa7a6d70ab,2,91f14c4f-de9f-49d4-8d2d-b2275edcba37,87f98a66-d00e-4a06-9d55-d4f5f481ad1e,newFile.jpg,cadde91e-56c0-4a1f-9107-51bb50d50925,image/jpeg,6920,c55f6d478d6879a88c321b479066ae1deb4de025416fe6612f5a5bb71e53ffdc
02554908-ef23-4931-a0a7-c8fb46453b6e,"2023-05-11 10:20:45.004716","2023-05-11 10:20:45.000000",NULL,2,7ac073a9-4002-440f-ba09-6db6edea24b2,c43bcf9f-d412-4ce9-bef2-9e6c0adf380d,QmSPyHut4j7yNKg1PP7Dm29tHc4fNTkSRhru4hDyiFSy5B,5e547ac6-028c-40a0-809f-5b9027b39482,image/jpeg,161678,QmSPyHut4j7yNKg1PP7Dm29tHc4fNTkSRhru4hDyiFSy5B
0261b0bf-154f-477f-856f-f3a3562f8eb6,"2023-05-18 11:27:28.315133","2023-05-18 11:27:28.000000",e05a5738-014c-4c95-a57d-35f03da2d156,2,86346892-4cc3-46d6-8741-c85bddce8f4d,5689b5e8-0c8a-4049-ba12-205a7b6e5080,newFile.jpg,70ef752a-32bd-470a-9e5d-f51199fa4891,image/jpeg,51211,QmayKCXyMCy1wzjkcmTP4UHszFqea3rtAAE73whj8XWS1J
026c1f2c-16d4-441d-9cb2-d6136cd4bcec,"2024-03-01 14:50:47.152102","2024-03-01 14:50:47.000000",42d306a6-1ab1-409e-bee7-2fbf37f1636c,2,444b5ce1-4965-4bbb-bfdf-e1b9d9454f07,6821e563-62e0-4cc3-9896-e7c0e876345e,,5ed83156-02e0-45d6-aa91-e56ad966763a,image/jpeg,718459,1daf81a38aa88509e81662c749a5ee1f30cc586a477e9064f4432c4042bcb688
02723888-bf70-41fd-a3ec-90404c2281c5,"2023-12-05 18:08:36.013079","2023-12-05 18:08:36.000000",efea4dfb-af17-411c-bf28-e42b390eebb0,2,69dcea8e-e980-4693-9a13-c0155ed38e4e,7c0f38c5-0426-46f9-9750-d2212d4fc3dd,images-oct-10.jpeg,7b9200ee-dc2b-43e5-a5fb-a1f90be59823,image/jpeg,8153,QmcDxX74vaaiKJVFbT73LmbcTK1A3ejh6Acxx7xNbNFjvV
0294dc5c-32d3-4192-9c73-807ccfadf7bd,"2023-11-06 14:54:05.923128","2023-11-06 14:54:05.000000",efea4dfb-af17-411c-bf28-e42b390eebb0,2,c70709d5-1392-458a-bb68-95e4f33bc478,5a27459c-58f9-43c7-b8a1-f9037cb08d85,Whiteboard-Whiteboard-7978ea3e-4a8c-49e7-ae12-a47816ec8760,ddeeed3e-0d00-4a08-8d7d-0cb3266f4a72,image/png,403580,QmXR584qMD1kZWQdGjPoUWX55UUUttRz4t4PfU7tCii6Wy
0298e642-a3b0-45fb-a019-e8f3e15f484f,"2024-01-11 10:07:35.439801","2024-01-11 10:07:35.000000",efea4dfb-af17-411c-bf28-e42b390eebb0,2,bd078c97-f561-4f9a-8260-32d71f1e765a,93663b5d-ae36-4528-bbcb-f85a649e0bfc,newFile.jpg,8593244e-f50a-4d32-86ea-7f2bbd67bc13,image/jpeg,20328,QmUWK1196wiqeneqcpFKjXmz7FsFnaAXWTeAREXJhMTJY4
02b125bf-f160-4d33-bcb1-ad8d6aee7ddb,"2023-05-15 11:06:27.708857","2023-10-11 12:06:57.300959",NULL,2,1bb74939-624f-4828-9662-b135cba4d2ca,dcdc1755-9d9f-4a73-963c-9297b0126b9a,matrix-synapse.png,b8a9708c-2c36-4e31-8fd2-f9405acdb28d,image/png,1271068,QmVZNDjTmVyNErs8swFnbU451NYzCgxMAvr9Qt2jGYfFQJ
02cb772d-7ddb-4978-a624-bc3995c99096,"2023-08-24 19:30:32.811959","2023-10-11 12:06:56.128901",NULL,2,5efc1b22-3758-4178-9d92-207bc7bba8c3,49156600-46e0-4585-8a31-5b6f3c56563e,end-of-august.jpeg,f8fcd0c8-31a4-41a0-adc8-66e75bc5c6a0,image/jpeg,9900,QmXXEXzzrZH4eby6rnN8mgeVDKvwD9YEkGTWMARfsTwKv6
02cf0dbf-5ac7-498a-b81b-9793bc30e2f2,"2024-03-01 14:28:42.291456","2024-03-01 14:28:42.000000",NULL,2,b95b9b4c-49de-43e0-a741-186a10466750,fdec61ba-4990-49c7-9034-39bf2bc50d56,,63c75c01-78c4-4535-9e50-454149a93cdc,image/jpeg,718459,1daf81a38aa88509e81662c749a5ee1f30cc586a477e9064f4432c4042bcb688
02d64a51-01b8-4cae-8f65-fd25797494db,"2023-05-11 10:20:12.429620","2023-05-11 10:20:12.000000",NULL,2,4b11d93c-7024-4b49-bc98-626a3381ee6f,82431483-f5e2-454a-bf1b-c51969b4d437,QmTX42x55bs5TPLmCE5DhtDHbLfmkizBZYdGpLsRz552Wn,05765551-625b-4193-98fc-1d1bd48a335c,image/jpeg,50323,QmTX42x55bs5TPLmCE5DhtDHbLfmkizBZYdGpLsRz552Wn
02da67e1-03f5-4b83-a5fe-d0a4a3624eed,"2023-11-22 12:07:29.176884","2023-11-22 12:07:29.000000",efea4dfb-af17-411c-bf28-e42b390eebb0,2,ab854d67-4d37-4b3a-83d9-8070e8d0ae3e,1b3e856b-6306-4163-a20c-03e73bf32d54,Whiteboard-stakeholdermap-6040-banner.png,d89229bc-185a-4c8e-ad06-d2b1d3733e37,image/png,61476,QmPFFDzaBBVM6neQaTyrCwgiGqs9fhRdQ9N8dUSNTJpjMG
02eb5c1e-aa94-4a9e-9f3a-9a831d9e8163,"2023-06-02 10:34:55.623134","2023-10-11 12:06:54.061951",NULL,2,277d3dcb-2fa2-447b-984e-04f59d558d80,07ff6ce4-2bfc-4a13-a4a9-175f1d2fb193,newFile.jpg,08bad03c-4d91-4662-a33c-334afdbceca6,image/jpeg,215588,QmdTmrVXqzV1iUw48xh9kPexg233R2rasnsaf7mzr6RC55
0302bbe1-e6c2-4846-9bab-1b005e1f17a5,"2023-08-21 06:43:34.570830","2023-10-11 12:06:52.904766",NULL,2,7ce56335-6843-4df5-9dcc-e9164e2ddbb8,b8b7294c-3e3a-468a-be3a-ff7f5988ba26,Whiteboard-whiteboard-6643-bannerNarrow.png,f92f837f-c04d-4e91-9ae9-6696b0722bcf,image/png,1506,Qmc7wHqoMnocXYNzxxosivZWNX2w5AC75bvLJt3xvzzBLN
032dc058-1612-4edd-8fa3-de8f38e94584,"2023-05-11 16:20:08.702584","2023-10-11 12:06:55.682638",NULL,2,7afa3f4f-440b-4d69-a43c-fe9535d6d6ae,f407f506-d5dd-4b61-9080-a63e2a7755e6,Canvas-whiteboard-1465-bannerNarrow.png,fadab9b0-df3e-4843-9700-235a46a1be84,image/png,8153,QmPMbYT5t81bFsgoo4hdJLDaZ8H4n6UBbNwfw4Zf2n9AAk
038cdd8e-c3ba-408a-9369-cd4c30720c23,"2023-05-11 10:20:39.624634","2023-05-11 10:20:39.000000",NULL,2,65a39c2d-86de-403a-8f63-7ca10c8b80f6,c85a3275-f989-43ff-89a9-113c0142c7f8,QmXM1n5prHyEjBkrzRV4uhdCVyvPZCmMg9fRRrdnbTS4KC,298a43f4-0339-48d8-9568-f9d1bd22bb36,image/png,20912,QmXM1n5prHyEjBkrzRV4uhdCVyvPZCmMg9fRRrdnbTS4KC
039c5411-c54e-42a9-8c09-972e178f02dc,"2024-06-18 09:38:41.509236","2024-06-18 09:38:41.000000",1b5cb33c-08d5-40ca-bac0-2622e2fffe0c,2,362b24bb-91aa-4560-be75-6fa0370438ff,e2158fab-5663-47dc-b65a-bc2179dbab7d,Whiteboard-whiteboard-bannerNarrow.png,e2d27378-776c-4bcc-a6a9-432285039fc3,image/png,43302,787343d443b64fda09c92ac682bdaf00ce68478093502c57afa1d8a1d9cd19a7
03a1241d-060b-4dbf-a637-0d4a40b39029,"2024-01-24 07:08:20.662221","2024-01-24 07:08:20.000000",efea4dfb-af17-411c-bf28-e42b390eebb0,2,446dcbd7-fbe1-4d80-8cbf-334aaa150b40,14728e87-fd75-4580-b673-18acbdb2de9b,,2612a53c-d962-45c5-b3e4-99f6ceaad9db,image/jpeg,395234,45504715cda226fca3b26e48832de79b0fa6f313d75f3e28b3f564f7acf493bd
03a9f68e-dc48-4a41-a45f-c184f6917376,"2023-11-06 14:54:16.938445","2023-11-06 14:54:16.000000",efea4dfb-af17-411c-bf28-e42b390eebb0,2,b290c740-1aa8-4512-94f0-337eea80a354,1cd00483-a1ad-4a46-87c6-407a41615441,"WhiteboardTemplate-very very big canvas-504bf67b-747e-4b55-8822-4ff86b21b38e",6e4fba85-10a8-4397-a9c8-3743ac5e249f,image/png,252972,QmS5DUtnCtFK2FkWgrc4SwacsW23toNqFx9vwUHs7Dvrey
03bf6929-3518-4848-a170-b804ad6fe586,"2023-11-22 12:51:27.137886","2023-11-22 12:51:27.000000",70e6e81b-36d9-4feb-8547-fbb21b1dabc3,2,fc3eb94a-e532-466a-9a34-8af1982f3701,e0ef09a6-591b-4dfc-984c-a0f23b5d047f,,c7a315a2-1719-4ca7-aee8-3d50001f1fcb,image/jpeg,20718,QmViQoajobQiqmFLn1Mk3rBt5BiGbnidYXso8oKiWq1fcp
03c27ce9-8ba8-44ca-8af8-cbd2356fd8c3,"2023-05-11 10:20:17.781364","2023-05-11 10:20:17.000000",NULL,2,25333949-cfdf-4eb8-b4b0-b469b5e87e5e,c6e86681-989a-4810-90e5-4a698ac83633,QmSpyugZGf9VhQii93Pd5Q1NEQicg4xyJQLKPSYgeqqztu,966e8059-38bd-4e7f-b9e5-863e51c8acc2,image/png,24207,QmSpyugZGf9VhQii93Pd5Q1NEQicg4xyJQLKPSYgeqqztu
03e38d59-6674-48c5-8d81-29e56b6fe915,"2024-08-29 07:40:59.880039","2024-08-29 07:40:59.000000",ef4843f3-9ac9-47e1-aa30-6b29cb795399,2,38e686a9-e605-4684-be95-0874f87add58,9bb01100-3ca6-48ee-b8bf-b3e96f10788e,wood.docx,b3cb6734-efd6-4654-b282-0a8ab058af05,application/vnd.openxmlformats-officedocument.wordprocessingml.document,7200,2a965fefb8d160ffe3b62bc3c49d99ac0c5a203ab27c058feab8eb5c01f93626
04011765-6b66-4da8-95b8-ba140dd50e44,"2023-11-06 14:54:21.320464","2023-11-06 14:54:21.000000",efea4dfb-af17-411c-bf28-e42b390eebb0,2,d0eeaf6a-8e5b-4e8f-8802-cf8df0fa4bf2,4fc98346-d2f7-47d5-8f50-cc9deebb2ad8,WhiteboardTemplate-wireframesmenustru-4-f35f09e5-333d-4cb6-a73c-b1d774ffad33,075faffe-eea4-45bf-8220-f680f46b51df,image/png,210473,QmZxL3WJbmUYqY4WKhPV84nLqhts2T3vxS32TCtzbUMtHK
04039e6d-4ac3-4d0d-a0b5-be5d7f393832,"2023-05-11 10:20:30.299993","2023-05-11 10:20:30.000000",NULL,2,09f1ec4f-190b-4e0c-a168-1de93f0c8336,a136a115-d806-4db1-a201-81a4d3ce87cb,QmXqroEfAw6eiTtkayf7XUotTSpLr4dDFhacve8ZmDrM17,81af0a90-6574-4a62-8bb1-5ab076ff6707,image/jpeg,113714,QmXqroEfAw6eiTtkayf7XUotTSpLr4dDFhacve8ZmDrM17
04074424-a5c5-4a56-8f95-982a50be408a,"2023-11-22 14:10:07.410768","2023-11-22 14:10:07.000000",efea4dfb-af17-411c-bf28-e42b390eebb0,2,0cb9b501-8d1a-434f-878e-7ab7e315ac09,dfb371b9-6e85-4503-956b-b2eb393cacd6,,84316e1f-0620-424b-9f80-2a6c7cf13984,image/jpeg,20718,QmViQoajobQiqmFLn1Mk3rBt5BiGbnidYXso8oKiWq1fcp
040a7d8b-08ef-4441-ba9d-77a087a9e7a2,"2023-11-08 10:48:01.027631","2023-11-08 10:48:01.000000",NULL,2,392fe083-9075-490d-bb67-a77fb9849a2f,c6ad36c7-9d98-48df-b301-67292a9d0502,Whiteboard-stakeholdermap-5211-bannerNarrow.png,839e4743-ce61-4b22-acc0-33cb955674e7,image/png,3446,QmYhG3XR4hKBw2A6p5mhFss34hrKPrTgn4D5B1Sex4qJkQ
04235fc4-e79e-4c5c-baec-57525e2e4d70,"2024-01-24 07:03:24.595307","2024-01-24 07:03:24.000000",efea4dfb-af17-411c-bf28-e42b390eebb0,2,fcdae3fc-d10a-4be9-b794-04a280ace9dd,2e47a453-f846-4620-bf99-fc8eac1168b0,pexels-mati-mango-11481752.jpg,45902fa9-46d9-4398-9d62-24e111e24c2d,image/jpeg,3007147,3c2d92e53d721eb529a2258671c31b56a4094f85710f20550f619a0bc4c88eb2
046e92af-1366-4837-b707-24e7c73ff26e,"2024-03-01 13:27:44.294885","2024-03-01 13:27:44.000000",efea4dfb-af17-411c-bf28-e42b390eebb0,2,2d9a6ef9-8bf9-41ba-a03c-ab025ba1b750,7dd9da17-6a1a-4d65-a7e1-878132a9bcc4,,a3699115-7a6b-4c4b-b1e2-a6728dd6630d,image/jpeg,260330,18576d7d9b9e2bdf13efe9fadd814ec65b2380abdccc328f45511b381bd330e0
0470df11-2ea2-4965-b97e-148787736dbb,"2023-11-09 15:23:37.879802","2023-11-09 15:23:37.000000",efea4dfb-af17-411c-bf28-e42b390eebb0,2,5a064971-c3ae-4b4d-b778-d6d993866cb8,8befde74-3b7d-4bb0-8b0d-5f8de2ada909,digicampu-opp.jpeg,e6497706-51c9-41c3-9f92-ec6dc17178b3,image/jpeg,88400,Qmd7NzXeyFzWamdxP2oQLQkC3mPZt49rjqkmq1qQyZ1vXe
047d14b3-cec4-4de1-b520-eafb15c729a7,"2023-11-22 13:04:50.972656","2023-11-22 13:04:50.000000",efea4dfb-af17-411c-bf28-e42b390eebb0,2,b17d9f8b-38cb-46a2-be4c-981fb87787eb,fb67e39a-d6ae-4d8b-b83f-2e509e498851,,4f8a8606-64c5-412c-90ce-c4cd0e0899e5,image/jpeg,31831,QmeXoDWY86iPCwdCZVgD2becmbgN2wy5XC9RC832ffV22z
